Date,Time Stamp,Month,Year,Nest #,Time Arrived,Original Time Arrived,Time Departed,Handling time (s),Event,Species,Species 2,Species lumped,Received By,Provided By,Length (bill lengths),Length (cm),Area,Observer,observations,notes,day of year,week of the year
7/25/2000,7/25/2000 14:51,Jul,2000,341,14:51,1451,1451,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.50,1.91,,DH,blind,,207,31
7/25/2000,7/25/2000 14:56,Jul,2000,359,14:56,1456,1456,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.50,1.91,,DH,blind,,207,31
7/25/2000,7/25/2000 15:01,Jul,2000,359,15:01,1501,1501,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.50,1.91,,DH,blind,,207,31
7/25/2000,7/25/2000 15:04,Jul,2000,341,15:04,1504,1504,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.50,1.91,,DH,blind,,207,31
7/25/2000,7/25/2000 15:07,Jul,2000,341,15:07,1507,1507,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.50,1.91,,DH,blind,,207,31
7/25/2000,7/25/2000 18:12,Jul,2000,436,18:12,1812,1812,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.50,1.91,,MC,blind,,207,31
7/25/2000,7/25/2000 18:16,Jul,2000,436,18:16,1816,1816,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.50,1.91,,MC,blind,,207,31
6/20/2000,6/20/2000 10:10,Jun,2000,1,10:10,1010,>5 Min,,,Hake,Hake,fish,1st chick hatched,Known Female,0.75,2.86,,MC,blind,,172,26
6/22/2000,6/22/2000 11:10,Jun,2000,6,11:10,1110,1111,,,Hake,Hake,fish,Self,Known Female,0.75,2.86,,MC,blind,,174,26
6/22/2000,6/22/2000 12:09,Jun,2000,1,12:09,1209,>5 Min,,,Hake,Hake,fish,Unknown chick,Known Male,0.75,2.86,,MC,blind,,174,26
6/22/2000,6/22/2000 14:34,Jun,2000,1,14:34,1434,Mate Switch,,,Hake,Hake,fish,Self,Known Male,0.75,2.86,,DH,blind,,174,26
6/23/2000,6/23/2000 14:52,Jun,2000,1,14:52,1452,>5 Min,,,Hake,Hake,fish,1st chick hatched,Known Male,0.75,2.86,,MC,blind,,175,26
6/23/2000,6/23/2000 18:13,Jun,2000,1,18:13,1813,Mate Switch,,,Hake,Hake,fish,1st chick hatched,Known Female,0.75,2.86,,MC,blind,,175,26
6/26/2000,6/26/2000 15:25,Jun,2000,1,15:25,1525,1525,,,Hake,Hake,fish,3rd chick hatched,Known Female,0.75,2.86,,MC,blind,,178,27
6/28/2000,6/28/2000 8:22,Jun,2000,178,8:22,822,822,,,Hake,Hake,fish,3rd chick hatched,Parent,0.75,2.86,,DH,blind,,180,27
6/28/2000,6/28/2000 8:34,Jun,2000,178,8:34,834,834,,,Hake,Hake,fish,2nd chick hatched,Parent,0.75,2.86,,DH,blind,,180,27
6/28/2000,6/28/2000 8:37,Jun,2000,178,8:37,837,837,,,Hake,Hake,fish,2nd chick hatched,Parent,0.75,2.86,,DH,blind,,180,27
6/28/2000,6/28/2000 8:37,Jun,2000,178,8:37,837,837,,,Hake,Hake,fish,2nd chick hatched,Parent,0.75,2.86,,DH,blind,,180,27
6/28/2000,6/28/2000 8:42,Jun,2000,178,8:42,842,842,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DH,blind,,180,27
6/28/2000,6/28/2000 8:44,Jun,2000,178,8:44,844,844,,,Hake,Hake,fish,2nd chick hatched,Parent,0.75,2.86,,DH,blind,,180,27
6/28/2000,6/28/2000 8:50,Jun,2000,178,8:50,850,850,,,Hake,Hake,fish,2nd chick hatched,Parent,0.75,2.86,,DH,blind,,180,27
6/28/2000,6/28/2000 8:55,Jun,2000,178,8:55,855,855,,,Hake,Hake,fish,2nd chick hatched,Parent,0.75,2.86,,DH,blind,,180,27
6/28/2000,6/28/2000 8:56,Jun,2000,178,8:56,856,856,,,Hake,Hake,fish,2nd chick hatched,Parent,0.75,2.86,,DH,blind,,180,27
6/28/2000,6/28/2000 8:59,Jun,2000,178,8:59,859,859,,,Hake,Hake,fish,3rd chick hatched,Parent,0.75,2.86,,DH,blind,,180,27
6/28/2000,6/28/2000 9:00,Jun,2000,178,9:00,900,900,,,Hake,Hake,fish,2nd chick hatched,Parent,0.75,2.86,,DH,blind,,180,27
6/28/2000,6/28/2000 9:02,Jun,2000,178,9:02,902,902,,,Hake,Hake,fish,2nd chick hatched,Parent,0.75,2.86,,DH,blind,,180,27
6/28/2000,6/28/2000 11:35,Jun,2000,55,11:35,1135,1135,,,Hake,Hake,fish,Unknown chick,Parent,0.75,2.86,,MC,blind,,180,27
6/28/2000,6/28/2000 12:22,Jun,2000,55,12:22,1222,1222,,,Hake,Hake,fish,Unknown chick,Parent,0.75,2.86,,MC,blind,,180,27
6/28/2000,6/28/2000 12:43,Jun,2000,178,12:43,1243,>5 Min,,,Hake,Hake,fish,3rd chick hatched,Parent,0.75,2.86,,DH,blind,,180,27
7/3/2000,7/3/2000 10:47,Jul,2000,174,10:47,1047,1047,,,Hake,Hake,fish,Unknown chick,Parent,0.75,2.86,,MC,blind,,185,28
7/12/2000,7/12/2000 9:57,Jul,2000,288,9:57,957,957,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,194,29
7/12/2000,7/12/2000 10:03,Jul,2000,288,10:03,1003,1003,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,194,29
7/12/2000,7/12/2000 10:18,Jul,2000,288,10:18,1018,1018,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,194,29
7/18/2000,7/18/2000 9:28,Jul,2000,328,9:28,928,>5 Min,,,Hake,Hake,fish,Unknown chick,Unknown Adult,0.75,2.86,,MC,blind,,200,30
7/18/2000,7/18/2000 10:32,Jul,2000,328,10:32,1032,1032,,,Hake,Hake,fish,Unknown chick,Unknown Adult,0.75,2.86,,MC,blind,,200,30
7/18/2000,7/18/2000 11:16,Jul,2000,328,11:16,1116,1116,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,200,30
7/18/2000,7/18/2000 18:45,Jul,2000,174,18:45,1845,>5 Min,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,200,30
7/19/2000,7/19/2000 16:37,Jul,2000,337,16:37,1637,1637,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,201,30
7/19/2000,7/19/2000 16:42,Jul,2000,216,16:42,1642,1642,,,Hake,Hake,fish,Unknown chick,Unknown Adult,0.75,2.86,,MC,blind,,201,30
7/20/2000,7/20/2000 15:48,Jul,2000,342,15:48,1548,Mate Switch,,,Hake,Hake,fish,Unknown chick,Unknown Adult,0.75,2.86,,DH,blind,,202,30
7/20/2000,7/20/2000 16:27,Jul,2000,287,16:27,1627,1627,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,202,30
7/21/2000,7/21/2000 16:54,Jul,2000,287,16:54,1654,1654,,,Hake,Hake,fish,Unknown chick,Unknown Adult,0.75,2.86,,MC,blind,,203,30
7/22/2000,7/22/2000 10:45,Jul,2000,436,10:45,1045,>5 Min,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,204,30
7/22/2000,7/22/2000 11:40,Jul,2000,287,11:40,1140,1140,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,204,30
7/22/2000,7/22/2000 13:55,Jul,2000,359,13:55,1355,Mate Switch,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,204,30
7/22/2000,7/22/2000 14:10,Jul,2000,436,14:10,1410,1410,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,204,30
7/22/2000,7/22/2000 14:11,Jul,2000,287,14:11,1411,1411,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,204,30
7/22/2000,7/22/2000 14:14,Jul,2000,436,14:14,1414,1414,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,204,30
7/22/2000,7/22/2000 14:17,Jul,2000,436,14:17,1417,1417,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,204,30
7/22/2000,7/22/2000 14:19,Jul,2000,436,14:19,1419,1419,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,204,30
7/22/2000,7/22/2000 15:11,Jul,2000,359,15:11,1511,1513,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,204,30
7/22/2000,7/22/2000 17:30,Jul,2000,359,17:30,1730,1730,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,204,30
7/22/2000,7/22/2000 17:54,Jul,2000,359,17:54,1754,1754,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,204,30
7/22/2000,7/22/2000 18:09,Jul,2000,436,18:09,1809,>5 Min,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,204,30
7/23/2000,7/23/2000 15:37,Jul,2000,282,15:37,1537,1539,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,205,31
7/24/2000,7/24/2000 13:14,Jul,2000,287,13:14,1314,1314,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,206,31
7/24/2000,7/24/2000 14:03,Jul,2000,328,14:03,1403,1403,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,206,31
7/24/2000,7/24/2000 14:06,Jul,2000,436,14:06,1406,1406,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,206,31
7/24/2000,7/24/2000 14:29,Jul,2000,287,14:29,1429,1429,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,206,31
7/24/2000,7/24/2000 14:29,Jul,2000,328,14:29,1429,1429,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,206,31
7/24/2000,7/24/2000 14:39,Jul,2000,359,14:39,1439,1439,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,206,31
7/24/2000,7/24/2000 14:42,Jul,2000,359,14:42,1442,1442,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,206,31
7/24/2000,7/24/2000 15:50,Jul,2000,287,15:50,1550,1550,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,206,31
7/24/2000,7/24/2000 17:03,Jul,2000,286,17:03,1703,1703,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,206,31
7/24/2000,7/24/2000 17:10,Jul,2000,366,17:10,1710,1710,,,Hake,Hake,fish,Unknown chick,Unknown Adult,0.75,2.86,,DH,blind,,206,31
7/24/2000,7/24/2000 17:46,Jul,2000,341,17:46,1746,1746,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,206,31
7/24/2000,7/24/2000 17:54,Jul,2000,341,17:54,1754,1754,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,206,31
7/24/2000,7/24/2000 18:10,Jul,2000,341,18:10,1810,1810,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,206,31
7/24/2000,7/24/2000 18:28,Jul,2000,341,18:28,1828,1828,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,206,31
7/24/2000,7/24/2000 18:57,Jul,2000,286,18:57,1857,1857,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,206,31
7/24/2000,7/24/2000 18:59,Jul,2000,287,18:59,1859,>5 Min,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,206,31
7/25/2000,7/25/2000 13:12,Jul,2000,436,13:12,1312,1312,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 13:13,Jul,2000,359,13:13,1313,1313,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 13:15,Jul,2000,328,13:15,1315,1315,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 13:18,Jul,2000,328,13:18,1318,1318,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 13:25,Jul,2000,287,13:25,1325,1325,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 13:26,Jul,2000,328,13:26,1326,1326,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 13:29,Jul,2000,436,13:29,1329,1329,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 13:30,Jul,2000,366,13:30,1330,>5 Min,,,Hake,Hake,fish,Unknown chick,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 13:57,Jul,2000,287,13:57,1357,1357,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 14:00,Jul,2000,328,14:00,1400,1400,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 14:12,Jul,2000,341,14:12,1412,1412,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 14:13,Jul,2000,328,14:13,1413,1413,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 14:15,Jul,2000,287,14:15,1415,1415,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 14:16,Jul,2000,282,14:16,1416,1416,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 14:17,Jul,2000,359,14:17,1417,1417,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 14:19,Jul,2000,436,14:19,1419,>5 Min,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 14:20,Jul,2000,282,14:20,1420,1420,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 14:35,Jul,2000,287,14:35,1435,1435,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 14:40,Jul,2000,287,14:40,1440,1440,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 14:53,Jul,2000,286,14:53,1453,1453,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 15:14,Jul,2000,286,15:14,1514,1514,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,DH,blind,,207,31
7/25/2000,7/25/2000 17:09,Jul,2000,436,17:09,1709,1709,,,Hake,Hake,fish,Unknown chick,Unknown Adult,0.75,2.86,,MC,blind,,207,31
7/25/2000,7/25/2000 17:10,Jul,2000,366,17:10,1710,1710,,,Hake,Hake,fish,Unknown chick,Unknown Adult,0.75,2.86,,MC,blind,,207,31
7/25/2000,7/25/2000 17:36,Jul,2000,359,17:36,1736,1736,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,207,31
7/25/2000,7/25/2000 17:43,Jul,2000,359,17:43,1743,1743,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,207,31
7/25/2000,7/25/2000 17:43,Jul,2000,436,17:43,1743,1743,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,207,31
7/25/2000,7/25/2000 17:52,Jul,2000,359,17:52,1752,1752,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,207,31
7/25/2000,7/25/2000 18:07,Jul,2000,436,18:07,1807,1807,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,207,31
7/25/2000,7/25/2000 18:09,Jul,2000,287,18:09,1809,1809,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,207,31
7/25/2000,7/25/2000 18:10,Jul,2000,436,18:10,1810,1812,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,207,31
7/25/2000,7/25/2000 18:12,Jul,2000,286,18:12,1812,1812,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,207,31
7/25/2000,7/25/2000 18:15,Jul,2000,287,18:15,1815,1815,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,207,31
7/25/2000,7/25/2000 18:18,Jul,2000,359,18:18,1818,1818,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,0.75,2.86,,MC,blind,,207,31
6/20/2000,6/20/2000 14:31,Jun,2000,1,14:31,1431,1433,,,Hake,Hake,fish,Mate,Known Male,1.00,3.81,,DH,blind,,172,26
6/20/2000,6/20/2000 14:48,Jun,2000,1,14:48,1448,1449,,,Hake,Hake,fish,2nd chick hatched,Known Male,1.00,3.81,,DH,blind,,172,26
6/20/2000,6/20/2000 15:25,Jun,2000,1,15:25,1525,>5 Min,,,Hake,Hake,fish,Self,Known Female,1.00,3.81,,DH,blind,,172,26
6/20/2000,6/20/2000 16:02,Jun,2000,1,16:02,1602,1606,,,Hake,Hake,fish,Mate,Known Male,1.00,3.81,,DH,blind,,172,26
6/20/2000,6/20/2000 17:54,Jun,2000,1,17:54,1754,1754,,,Hake,Hake,fish,1st chick hatched,Known Male,1.00,3.81,,DH,blind,,172,26
6/21/2000,6/21/2000 10:33,Jun,2000,1,10:33,1033,1033,,,Hake,Hake,fish,2nd chick hatched,Known Male,1.00,3.81,,DH,blind,,173,26
6/21/2000,6/21/2000 16:58,Jun,2000,1,16:58,1658,>5 Min,,,Hake,Hake,fish,1st chick hatched,Known Male,1.00,3.81,,MC,blind,,173,26
6/23/2000,6/23/2000 16:37,Jun,2000,1,16:37,1637,1637,,,Hake,Hake,fish,2nd chick hatched,Known Male,1.00,3.81,,MC,blind,,175,26
6/23/2000,6/23/2000 18:32,Jun,2000,1,18:32,1832,1837,,,Hake,Hake,fish,2nd chick hatched,Known Male,1.00,3.81,,MC,blind,,175,26
6/25/2000,6/25/2000 11:27,Jun,2000,3,11:27,1127,1129,,,Hake,Hake,fish,1st chick hatched,Known Male,1.00,3.81,,DH,blind,,177,27
6/26/2000,6/26/2000 14:20,Jun,2000,55,14:20,1420,1420,,,Hake,Hake,fish,Unknown chick,Parent,1.00,3.81,,DH,blind,,178,27
6/26/2000,6/26/2000 14:59,Jun,2000,55,14:59,1459,1459,,,Hake,Hake,fish,Unknown chick,Parent,1.00,3.81,,DH,blind,,178,27
6/26/2000,6/26/2000 15:03,Jun,2000,231,15:03,1503,1503,,,Hake,Hake,fish,2nd chick hatched,Parent,1.00,3.81,,DH,blind,,178,27
6/26/2000,6/26/2000 15:17,Jun,2000,55,15:17,1517,1521,,,Hake,Hake,fish,Unknown chick,Parent,1.00,3.81,,DH,blind,,178,27
6/26/2000,6/26/2000 15:22,Jun,2000,56,15:22,1522,>5 Min,,,Hake,Hake,fish,2nd chick hatched,Parent,1.00,3.81,,DH,blind,,178,27
6/28/2000,6/28/2000 8:58,Jun,2000,178,8:58,858,858,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,DH,blind,,180,27
7/1/2000,7/1/2000 14:15,Jul,2000,1,14:15,1415,1415,,,Hake,Hake,fish,3rd chick hatched,Known Female,1.00,3.81,,MC,blind,,183,27
7/2/2000,7/2/2000 20:12,Jul,2000,213,20:12,2012,2014,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,MC,blind,,184,28
7/3/2000,7/3/2000 9:29,Jul,2000,213,9:29,929,929,,,Hake,Hake,fish,2nd chick hatched,Parent,1.00,3.81,,MC,blind,,185,28
7/3/2000,7/3/2000 9:31,Jul,2000,212,9:31,931,931,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,MC,blind,,185,28
7/11/2000,7/11/2000 11:20,Jul,2000,280,11:20,1120,1124,,,Hake,Hake,fish,Unknown chick,Known Male,1.00,3.81,,DH,blind,,193,29
7/11/2000,7/11/2000 12:05,Jul,2000,288,12:05,1205,1205,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,193,29
7/11/2000,7/11/2000 12:21,Jul,2000,283,12:21,1221,1221,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,193,29
7/11/2000,7/11/2000 12:23,Jul,2000,251,12:23,1223,>5 Min,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,193,29
7/12/2000,7/12/2000 10:06,Jul,2000,288,10:06,1006,1006,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,194,29
7/12/2000,7/12/2000 10:15,Jul,2000,216,10:15,1015,1015,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,194,29
7/12/2000,7/12/2000 10:22,Jul,2000,286,10:22,1022,1022,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,194,29
7/12/2000,7/12/2000 11:06,Jul,2000,288,11:06,1106,1106,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,194,29
7/12/2000,7/12/2000 11:30,Jul,2000,286,11:30,1130,1130,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,194,29
7/12/2000,7/12/2000 11:33,Jul,2000,212,11:33,1133,1136,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,194,29
7/12/2000,7/12/2000 11:41,Jul,2000,212,11:41,1141,1141,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,194,29
7/12/2000,7/12/2000 11:45,Jul,2000,212,11:45,1145,1145,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,194,29
7/12/2000,7/12/2000 11:55,Jul,2000,212,11:55,1155,1155,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,194,29
7/12/2000,7/12/2000 14:54,Jul,2000,178,14:54,1454,1454,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,194,29
7/12/2000,7/12/2000 16:31,Jul,2000,178,16:31,1631,1631,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,194,29
7/13/2000,7/13/2000 11:03,Jul,2000,280,11:03,1103,1103,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,195,29
7/13/2000,7/13/2000 11:03,Jul,2000,282,11:03,1103,1103,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,195,29
7/13/2000,7/13/2000 11:13,Jul,2000,251,11:13,1113,>5 Min,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,195,29
7/13/2000,7/13/2000 11:17,Jul,2000,280,11:17,1117,1117,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,195,29
7/13/2000,7/13/2000 11:17,Jul,2000,288,11:17,1117,1117,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,195,29
7/13/2000,7/13/2000 12:08,Jul,2000,283,12:08,1208,>5 Min,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,195,29
7/13/2000,7/13/2000 12:30,Jul,2000,283,12:30,1230,>5 Min,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,195,29
7/15/2000,7/15/2000 16:05,Jul,2000,283,16:05,1605,1605,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,197,29
7/15/2000,7/15/2000 16:10,Jul,2000,337,16:10,1610,1612,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,MC,blind,,197,29
7/18/2000,7/18/2000 10:43,Jul,2000,58,10:43,1043,1043,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,MC,blind,,200,30
7/18/2000,7/18/2000 18:44,Jul,2000,287,18:44,1844,1844,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,200,30
7/18/2000,7/18/2000 19:24,Jul,2000,288,19:24,1924,1924,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,200,30
7/20/2000,7/20/2000 15:14,Jul,2000,268,15:14,1514,1514,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/20/2000,7/20/2000 15:36,Jul,2000,268,15:36,1536,1536,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/20/2000,7/20/2000 15:38,Jul,2000,282,15:38,1538,1538,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/20/2000,7/20/2000 16:04,Jul,2000,282,16:04,1604,1604,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/20/2000,7/20/2000 16:06,Jul,2000,286,16:06,1606,1606,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/20/2000,7/20/2000 16:06,Jul,2000,288,16:06,1606,1606,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/20/2000,7/20/2000 16:37,Jul,2000,342,16:37,1637,1637,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/20/2000,7/20/2000 16:41,Jul,2000,341,16:41,1641,1641,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/20/2000,7/20/2000 16:45,Jul,2000,436,16:45,1645,Mate Switch,,,Hake,Hake,fish,Known Female,Known Male,1.00,3.81,,DH,blind,,202,30
7/20/2000,7/20/2000 16:45,Jul,2000,287,16:45,1645,1645,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/21/2000,7/21/2000 11:32,Jul,2000,53,11:32,1132,>5 Min,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,203,30
