ObservationType,Year,Date,Month,WeekOfYear,DayOfYear,WatchID,IncludeForRegression,WatchDurationMMss,WatchDurationMM,NumberNestsObserved,EventTime,EventTimeTrans,Event,NestID,UniqueNestID,ReceivedBy,UniqueChickID,PreyItem,PreyFamily,PreySizeBillLengths,PreySizeMM,Observer,Notes,ExcludeWatchFromFeedingRateCalculation,HandlingTimeSS,TimeArrived,TimeDeparted,GPSTag,ProvidedBy,video; time stamp
blind,2007,7/3/2007,Jul,27,184,2007_004,,,,,7:44,7:44:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1.5,54.75,JVB,,,,7:44,>5 Min,,Parent,
blind,2007,7/3/2007,Jul,27,184,2007_004,,,,,8:14,8:14:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1.5,54.75,JVB,,,,8:14,>5 Min,,Parent,
blind,2007,7/3/2007,Jul,27,184,2007_004,,,,,8:18,8:18:00,Feeding,103,2007.103,B,2007.103.B,hake,hake,1.25,45.625,JVB,,,,8:18,8:22,,Parent,
blind,2007,7/3/2007,Jul,27,184,2007_005,,,,,17:11,17:11:00,Feeding,108,2007.108,A,2007.108.A,hake,hake,1.5,54.75,JVB,,,,17:11,17:11,,Parent,
blind,2007,7/3/2007,Jul,27,184,2007_005,,,,,17:59,17:59:00,Feeding,105,2007.105,Unknown chick,,hake,hake,1.5,54.75,JVB,,,,17:59,18:01,,Parent,
blind,2007,7/3/2007,Jul,27,184,2007_005,,,,,18:47,18:47:00,Feeding,105,2007.105,Unknown chick,,hake,hake,1,36.5,JVB,,,,18:47,>5 Min,,Parent,
blind,2007,7/3/2007,Jul,27,184,2007_005,,,,,19:28,19:28:00,Feeding,104,2007.104,A,2007.104.A,hake,hake,1.5,54.75,JVB,,,,19:28,>5 Min,,Parent,
blind,2007,7/3/2007,Jul,27,184,2007_005,,,,,19:46,19:46:00,Feeding,103,2007.103,B,2007.103.B,hake,hake,1,36.5,JVB,,,,19:46,>5 Min,,Parent,
blind,2007,7/3/2007,Jul,27,184,2007_005,,,,,19:53,19:53:00,Feeding,104,2007.104,A,2007.104.A,hake,hake,1,36.5,JVB,,,,19:53,19:53,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,6:02,6:02:00,Feeding,112,2007.112,A,2007.112.A,hake,hake,1,36.5,JVB,,,,6:02,6:02,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,6:04,6:04:00,Feeding,102,2007.102,A,2007.102.A,hake,hake,1,36.5,JVB,,,,6:04,6:04,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,6:10,6:10:00,Feeding,104,2007.104,A,2007.104.A,hake,hake,1.25,45.625,JVB,,,,6:10,6:10,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,6:12,6:12:00,Feeding,108,2007.108,A,2007.108.A,hake,hake,1.5,54.75,JVB,,,,6:12,6:12,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,6:22,6:22:00,Feeding,108,2007.108,A,2007.108.A,hake,hake,1,36.5,JVB,,,,6:22,6:22,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,6:26,6:26:00,Feeding,108,2007.108,A,2007.108.A,hake,hake,1,36.5,JVB,,,,6:26,6:28,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,6:28,6:28:00,Feeding,113,2007.113,Unknown chick,,hake,hake,1,36.5,JVB,,,,6:28,6:28,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,6:43,6:43:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1.25,45.625,JVB,,,,6:43,6:43,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,7:14,7:14:00,Feeding,104,2007.104,A,2007.104.A,hake,hake,1.25,45.625,JVB,,,,7:14,7:16,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,7:46,7:46:00,Feeding,108,2007.108,A,2007.108.A,hake,hake,0.75,27.375,JVB,,,,7:46,7:47,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,8:04,8:04:00,Feeding,112,2007.112,A,2007.112.A,hake,hake,1.75,63.875,JVB,,,,8:04,8:04,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,8:09,8:09:00,Feeding,106,2007.106,A,2007.106.A,hake,hake,1.5,54.75,JVB,,,,8:09,8:09,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,8:11,8:11:00,Feeding,109,2007.109,Unknown chick,,hake,hake,1.5,54.75,JVB,,,,8:11,8:11,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,8:14,8:14:00,Feeding,105,2007.105,A,2007.105.A,hake,hake,1.5,54.75,JVB,,,,8:14,8:18,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,8:20,8:20:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1.25,45.625,JVB,,,,8:20,>5 Min,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_010,,,,,8:24,8:24:00,failed feeding,106,2007.106,Unknown chick,,hake,hake,1.5,54.75,JVB,Stolen,,,8:24,8:25,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:30,17:30:00,Feeding,103,2007.103,A,2007.103.A,hake,hake,1.25,45.625,JVB,,,,17:30,17:30,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:31,17:31:00,Feeding,102,2007.102,A,2007.102.A,hake,hake,1,36.5,JVB,,,,17:31,17:31,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:33,17:33:00,Feeding,103,2007.103,A,2007.103.A,hake,hake,1,36.5,JVB,,,,17:33,17:33,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:36,17:36:00,Feeding,105,2007.105,A,2007.105.A,hake,hake,1,36.5,JVB,,,,17:36,17:36,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:37,17:37:00,Feeding,103,2007.103,A,2007.103.A,hake,hake,1,36.5,JVB,,,,17:37,17:37,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:41,17:41:00,Feeding,103,2007.103,A,2007.103.A,hake,hake,1,36.5,JVB,,,,17:41,17:41,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:42,17:42:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1,36.5,JVB,,,,17:42,17:42,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:45,17:45:00,Feeding,103,2007.103,B,2007.103.B,hake,hake,1,36.5,JVB,,,,17:45,17:45,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:47,17:47:00,Feeding,103,2007.103,A,2007.103.A,hake,hake,0.75,27.375,JVB,,,,17:47,17:47,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:50,17:50:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1,36.5,JVB,,,,17:50,17:50,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:51,17:51:00,Feeding,103,2007.103,B,2007.103.B,hake,hake,1,36.5,JVB,,,,17:51,17:51,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:53,17:53:00,Feeding,105,2007.105,A,2007.105.A,hake,hake,1,36.5,JVB,,,,17:53,17:53,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:53,17:53:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1.25,45.625,JVB,,,,17:53,17:53,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:54,17:54:00,Feeding,103,2007.103,A,2007.103.A,hake,hake,1,36.5,JVB,,,,17:54,17:54,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:54,17:54:00,Feeding,109,2007.109,Unknown chick,,hake,hake,1.25,45.625,JVB,,,,17:54,17:54,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:56,17:56:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1,36.5,JVB,,,,17:56,17:57,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:56,17:56:00,Feeding,106,2007.106,A,2007.106.A,hake,hake,1,36.5,JVB,,,,17:56,17:56,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:58,17:58:00,Feeding,105,2007.105,A,2007.105.A,hake,hake,1,36.5,JVB,,,,17:58,17:58,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,17:59,17:59:00,Feeding,104,2007.104,A,2007.104.A,hake,hake,1,36.5,JVB,,,,17:59,17:59,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:01,18:01:00,Feeding,109,2007.109,Unknown chick,,hake,hake,1,36.5,JVB,,,,18:01,18:01,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:02,18:02:00,Feeding,106,2007.106,A,2007.106.A,hake,hake,1,36.5,JVB,,,,18:02,18:02,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:04,18:04:00,Feeding,106,2007.106,A,2007.106.A,hake,hake,1,36.5,JVB,,,,18:04,18:04,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:04,18:04:00,Feeding,109,2007.109,Unknown chick,,hake,hake,1.25,45.625,JVB,,,,18:04,18:04,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:05,18:05:00,Feeding,103,2007.103,A,2007.103.A,hake,hake,1,36.5,JVB,,,,18:05,18:05,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:05,18:05:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1,36.5,JVB,,,,18:05,18:05,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:09,18:09:00,Feeding,108,2007.108,A,2007.108.A,hake,hake,1,36.5,JVB,,,,18:09,18:09,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:12,18:12:00,Feeding,103,2007.103,A,2007.103.A,hake,hake,1,36.5,JVB,,,,18:12,18:12,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:18,18:18:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1,36.5,JVB,,,,18:18,18:18,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:23,18:23:00,Feeding,102,2007.102,A,2007.102.A,hake,hake,1,36.5,JVB,,,,18:23,>5 Min,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:45,18:45:00,Feeding,105,2007.105,A,2007.105.A,hake,hake,1.5,54.75,JVB,,,,18:45,18:50,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:47,18:47:00,Feeding,103,2007.103,A,2007.103.A,hake,hake,1,36.5,JVB,,,,18:47,18:50,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:47,18:47:00,Feeding,112,2007.112,A,2007.112.A,hake,hake,1,36.5,JVB,,,,18:47,18:48,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,18:48,18:48:00,Feeding,108,2007.108,A,2007.108.A,hake,hake,1,36.5,JVB,,,,18:48,18:49,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,19:17,19:17:00,Feeding,103,2007.103,B,2007.103.B,hake,hake,1,36.5,JVB,,,,19:17,19:17,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,19:31,19:31:00,Feeding,112,2007.112,A,2007.112.A,hake,hake,1,36.5,JVB,,,,19:31,19:31,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,19:32,19:32:00,Feeding,108,2007.108,A,2007.108.A,hake,hake,1,36.5,JVB,,,,19:32,19:32,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,19:33,19:33:00,Feeding,112,2007.112,A,2007.112.A,hake,hake,1,36.5,JVB,,,,19:33,19:33,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,19:36,19:36:00,Feeding,106,2007.106,B,2007.106.B,hake,hake,1,36.5,JVB,,,,19:36,19:36,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,19:39,19:39:00,Feeding,102,2007.102,A,2007.102.A,hake,hake,1.5,54.75,JVB,,,,19:39,19:39,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,19:46,19:46:00,Feeding,109,2007.109,Unknown chick,,hake,hake,1.5,54.75,JVB,,,,19:46,19:46,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,19:47,19:47:00,Feeding,106,2007.106,B,2007.106.B,hake,hake,1,36.5,JVB,,,,19:47,19:47,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,19:50,19:50:00,Feeding,108,2007.108,A,2007.108.A,hake,hake,1,36.5,JVB,,,,19:50,19:50,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,19:53,19:53:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1.25,45.625,JVB,,,,19:53,19:55,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,19:54,19:54:00,Feeding,106,2007.106,B,2007.106.B,hake,hake,1,36.5,JVB,,,,19:54,19:54,,Parent,
blind,2007,7/6/2007,Jul,27,187,2007_006,,,,,19:56,19:56:00,Feeding,108,2007.108,A,2007.108.A,hake,hake,1.5,54.75,JVB,,,,19:56,19:56,,Parent,
blind,2007,7/11/2007,Jul,28,192,2007_39,,,,,17:38,17:38:00,Feeding,354,2007.354,Unknown chick,,hake,hake,1,36.5,DGH,,,,17:38,17:38,,Unknown Adult,
blind,2007,7/12/2007,Jul,28,193,2007_028,,,,,10:33,10:33:00,Feeding,2,2007.2,A,2007.2.A,hake,hake,0.5,18.25,SEB,,,,10:33,10:34,,Parent,
blind,2007,7/12/2007,Jul,28,193,2007_028,,,,,10:35,10:35:00,Feeding,12,2007.12,A,2007.12.A,hake,hake,0.5,18.25,SEB,,,,10:35,10:35,,Parent,
blind,2007,7/12/2007,Jul,28,193,2007_028,,,,,10:39,10:39:00,Feeding,9,2007.9,A,2007.9.A,hake,hake,0.5,18.25,SEB,,,,10:39,>5 Min,,Parent,
blind,2007,7/12/2007,Jul,28,193,2007_028,,,,,10:54,10:54:00,Feeding,9,2007.9,A,2007.9.A,hake,hake,0.5,18.25,SEB,,,,10:54,10:56,,Parent,
blind,2007,7/12/2007,Jul,28,193,2007_40,,,,,11:03,11:03:00,Feeding,353,2007.353,B,2007.353.B,hake,hake,1.5,54.75,DGH,,,,11:03,11:03,,Unknown Adult,
blind,2007,7/12/2007,Jul,28,193,2007_015,,,,,11:08,11:08:00,Feeding,292,2007.292,Self,,hake,hake,1,36.5,FC,,,,11:08,11:08,,Self,
blind,2007,7/12/2007,Jul,28,193,2007_015,,,,,11:10,11:10:00,Feeding,298,2007.298,Unknown chick,,hake,hake,1,36.5,FC,,,,11:10,11:10,,Parent,
blind,2007,7/12/2007,Jul,28,193,2007_028,,,,,11:12,11:12:00,Feeding,9,2007.9,A,2007.9.A,hake,hake,0.25,9.125,SEB,,,,11:12,11:12,,Parent,
blind,2007,7/12/2007,Jul,28,193,2007_028,,,,,11:16,11:16:00,Failed feeding,9,2007.9,Unknown chick,,hake,hake,0.5,18.25,SEB,,,,11:16,11:16,,Parent,
blind,2007,7/12/2007,Jul,28,193,2007_40,,,,,11:23,11:23:00,Feeding,351,2007.351,Unknown chick,,hake,hake,1.5,54.75,DGH,,,,11:23,11:23,,Unknown Adult,
blind,2007,7/12/2007,Jul,28,193,2007_40,,,,,11:31,11:31:00,Feeding,358,2007.358,Unknown chick,,hake,hake,1,36.5,DGH,,,,11:31,11:31,,Unknown Adult,
blind,2007,7/12/2007,Jul,28,193,2007_40,,,,,11:55,11:55:00,Feeding,353,2007.353,Unknown chick,,hake,hake,1.75,63.875,DGH,,,,11:55,11:55,,Unknown Adult,
blind,2007,7/12/2007,Jul,28,193,2007_015,,,,,11:59,11:59:00,Feeding,297,2007.297,Unknown chick,,hake,hake,1.5,54.75,FC,,,,11:59,>5 Min,,Parent,
blind,2007,7/12/2007,Jul,28,193,2007_40,,,,,12:08,12:08:00,Feeding,351,2007.351,B,2007.351.B,hake,hake,1,36.5,DGH,,,,12:08,12:08,,Unknown Adult,
blind,2007,7/12/2007,Jul,28,193,2007_40,,,,,12:13,12:13:00,Feeding,357,2007.357,Unknown chick,,hake,hake,2,73,DGH,,,,12:13,12:13,,Unknown Adult,
blind,2007,7/12/2007,Jul,28,193,2007_015,,,,,12:14,12:14:00,Feeding,295,2007.295,Unknown chick,,hake,hake,1,36.5,FC,,,,12:14,12:18,,Parent,
blind,2007,7/12/2007,Jul,28,193,2007_015,,,,,12:18,12:18:00,Feeding,298,2007.298,Unknown chick,,hake,hake,2,73,FC,,,,12:18,12:18,,Parent,
blind,2007,7/12/2007,Jul,28,193,2007_015,,,,,12:22,12:22:00,Feeding,294,2007.294,Unknown chick,,hake,hake,2.5,91.25,FC,,,,12:22,12:24,,Parent,
blind,2007,7/12/2007,Jul,28,193,2007_40,,,,,12:45,12:45:00,Feeding,351,2007.351,A,2007.351.A,hake,hake,1,36.5,DGH,,,,12:45,>5 Min,,Unknown Adult,
blind,2007,7/12/2007,Jul,28,193,2007_40,,,,,12:57,12:57:00,Feeding,356,2007.356,Unknown chick,,hake,hake,1,36.5,DGH,,,,12:57,12:57,,Unknown Adult,
blind,2007,7/12/2007,Jul,28,193,2007_40,,,,,12:58,12:58:00,Feeding,358,2007.358,Unknown chick,,hake,hake,1,36.5,DGH,,,,12:58,12:59,,Unknown Adult,
blind,2007,7/12/2007,Jul,28,193,2007_40,,,,,13:05,13:05:00,Feeding,353,2007.353,Unknown chick,,hake,hake,2,73,DGH,,,,13:05,13:05,,Unknown Adult,
blind,2007,7/12/2007,Jul,28,193,2007_40,,,,,13:08,13:08:00,Feeding,355,2007.355,Unknown chick,,hake,hake,0.75,27.375,DGH,,,,13:08,13:08,,Unknown Adult,
blind,2007,7/12/2007,Jul,28,193,2007_40,,,,,13:08,13:08:00,Feeding,356,2007.356,Unknown chick,,hake,hake,0.75,27.375,DGH,,,,13:08,13:08,,Unknown Adult,
blind,2007,7/12/2007,Jul,28,193,2007_40,,,,,13:09,13:09:00,Feeding,353,2007.353,A,2007.353.A,hake,hake,2,73,DGH,,,,13:09,13:09,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_007,,,,,5:43,5:43:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1,36.5,JVB,,,,5:43,5:43,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_007,,,,,6:04,6:04:00,Feeding,102,2007.102,A,2007.102.A,hake,hake,1,36.5,JVB,,,,6:04,>5 Min,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_007,,,,,6:07,6:07:00,Feeding,104,2007.104,A,2007.104.A,hake,hake,1.5,54.75,JVB,,,,6:07,6:08,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_007,,,,,6:11,6:11:00,Feeding,108,2007.108,A,2007.108.A,hake,hake,1.5,54.75,JVB,,,,6:11,6:11,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_007,,,,,6:22,6:22:00,Feeding,103,2007.103,A,2007.103.A,hake,hake,1.5,54.75,JVB,,,,6:22,6:22,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_007,,,,,6:36,6:36:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1.5,54.75,JVB,,,,6:36,>5 Min,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_007,,,,,6:37,6:37:00,Feeding,106,2007.106,B,2007.106.B,hake,hake,1.25,45.625,JVB,,,,6:37,6:37,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_007,,,,,6:41,6:41:00,Feeding,104,2007.104,A,2007.104.A,hake,hake,1.5,54.75,JVB,,,,6:41,6:41,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_007,,,,,6:57,6:57:00,Feeding,106,2007.106,B,2007.106.B,hake,hake,1,36.5,JVB,,,,6:57,6:57,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_008,,,,,18:14,18:14:00,Feeding,104,2007.104,A,2007.104.A,hake,hake,1.5,54.75,JVB,,,,18:14,18:15,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_008,,,,,18:22,18:22:00,Feeding,105,2007.105,A,2007.105.A,hake,hake,1,36.5,JVB,,,,18:22,18:22,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_008,,,,,18:30,18:30:00,Feeding,102,2007.102,A,2007.102.A,hake,hake,1.75,63.875,JVB,,,,18:30,18:30,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_008,,,,,18:31,18:31:00,Feeding,103,2007.103,A,2007.103.A,hake,hake,1,36.5,JVB,,,,18:31,18:31,,Unknown Adult,
blind,2007,7/13/2007,Jul,28,194,2007_008,,,,,18:38,18:38:00,Feeding,104,2007.104,A,2007.104.A,hake,hake,1,36.5,JVB,,,,18:38,18:40,,Unknown Adult,
blind,2007,7/16/2007,Jul,29,197,2007_014a,,,,,15:17,15:17:00,Feeding,182,2007.182,A,2007.182.A,hake,hake,1.5,54.75,MDH,,,,15:17,15:17,,Parent,
blind,2007,7/16/2007,Jul,29,197,2007_012,,,,,15:22,15:22:00,Feeding,352,2007.352,Unknown chick,,hake,hake,1.5,54.75,DGH,,,,15:22,15:22,,Unknown Adult,
blind,2007,7/16/2007,Jul,29,197,2007_014b,,,,,15:33,15:33:00,Feeding,182,2007.182,B,2007.182.B,hake,hake,1.5,54.75,MDH,,,,15:33,Mate Switch,,Parent,
blind,2007,7/16/2007,Jul,29,197,2007_012,,,,,15:53,15:53:00,Feeding,357,2007.357,Unknown chick,,hake,hake,2,73,DGH,,,,15:53,15:53,,Unknown Adult,
blind,2007,7/16/2007,Jul,29,197,2007_012,,,,,16:01,16:01:00,Feeding,351,2007.351,A,2007.351.A,hake,hake,0.75,27.375,DGH,,,,16:01,16:01,,Unknown Adult,
blind,2007,7/16/2007,Jul,29,197,2007_012,,,,,16:17,16:17:00,Feeding,356,2007.356,Unknown chick,,hake,hake,1.5,54.75,DGH,,,,16:17,16:17,,Unknown Adult,
blind,2007,7/16/2007,Jul,29,197,2007_012,,,,,17:19,17:19:00,Feeding,351,2007.351,A,2007.351.A,hake,hake,1.5,54.75,DGH,,,,17:19,17:19,,Unknown Adult,
blind,2007,7/19/2007,Jul,29,200,2007_009,,,,,6:12,6:12:00,Feeding,104,2007.104,Self,,hake,hake,1.25,45.625,JVB,,,,6:12,>5 Min,,Parent,
blind,2007,7/19/2007,Jul,29,200,2007_009,,,,,6:23,6:23:00,Feeding,107,2007.107,A,2007.107.A,hake,hake,1.75,63.875,JVB,,,,6:23,>5 Min,,Parent,
blind,2007,7/19/2007,Jul,29,200,2007_009,,,,,6:25,6:25:00,Feeding,109,2007.109,Unknown chick,,hake,hake,1.5,54.75,JVB,,,,6:25,6:25,,Parent,
blind,2007,7/19/2007,Jul,29,200,2007_009,,,,,6:35,6:35:00,Feeding,104,2007.104,Unknown Adult,,hake,hake,1,36.5,JVB,,,,6:35,>5 Min,,Parent,
blind,2007,7/26/2007,Jul,30,207,2007_034,,,,,17:16,17:16:00,Feeding,290,2007.29,A,2007.290.A,hake,hake,1,36.5,SEB,,,,17:16,17:19,,Parent,
blind,2008,6/30/2008,Jun,27,182,2008_001,,,,,12:54,12:54:00,Feeding,6,2008.6,A,2008.6.A,hake,hake,1,36.5,,,,,12:54,>5 Min,,Unknown Adult,
blind,2008,6/30/2008,Jun,27,182,2008_001,,,,,13:18,13:18:00,Feeding,5,2008.5,A,2008.5.A,hake,hake,0.75,27.375,,,,,13:18,13:19,,Unknown Adult,
blind,2008,6/30/2008,Jun,27,182,2008_001,,,,,13:37,13:37:00,Feeding,5,2008.5,A,2008.5.A,hake,hake,1,36.5,,,,,13:37,>5 Min,,Unknown Adult,
blind,2008,6/30/2008,Jun,27,182,2008_001,,,,,13:43,13:43:00,Feeding,6,2008.6,B,2008.6.B,hake,hake,1.5,54.75,,,,,13:43,13:44,,Unknown Adult,
blind,2008,6/30/2008,Jun,27,182,2008_001,,,,,14:02,14:02:00,Feeding,6,2008.6,B,2008.6.B,hake,hake,0.75,27.375,,,,,14:02,>5 Min,,Unknown Adult,
blind,2008,6/30/2008,Jun,27,182,2008_001,,,,,14:16,14:16:00,Feeding,3,2008.3,A,2008.3.A,hake,hake,1.25,45.625,,,,,14:16,>5 Min,,Unknown Adult,
blind,2008,6/30/2008,Jun,27,182,2008_001,,,,,14:58,14:58:00,Feeding,6,2008.6,A,2008.6.A,hake,hake,1.25,45.625,,,,,14:58,14:59,,Unknown Adult,
blind,2008,6/30/2008,Jun,27,182,2008_001,,,,,14:58,14:58:00,Feeding,1,2008.1,B,2008.1.B,hake,hake,1.25,45.625,,,,,14:58,14:59,,Unknown Adult,
blind,2008,7/1/2008,Jul,27,183,2008_002,,,,,7:59,7:59:00,Feeding,405,2008.405,B,2008.405.B,hake,hake,1,36.5,,,,,7:59,8:00,,Unknown Adult,
blind,2008,7/1/2008,Jul,27,183,2008_002,,,,,7:59,7:59:00,Feeding,406,2008.406,C,2008.406.C,hake,hake,1.75,63.875,,,,,7:59,8:00,,Unknown Adult,
blind,2008,7/1/2008,Jul,27,183,2008_002,,,,,8:43,8:43:00,Feeding,409,2008.409,A,2008.409.A,hake,hake,0.75,27.375,,,,,8:43,>5 Min,,Unknown Adult,
blind,2008,7/1/2008,Jul,27,183,2008_002,,,,,8:52,8:52:00,Feeding,401,2008.401,C,2008.401.C,hake,hake,1.75,63.875,,,,,8:52,>5 Min,,Unknown Adult,
blind,2008,7/1/2008,Jul,27,183,2008_002,,,,,9:15,9:15:00,Feeding,409,2008.409,B,2008.409.B,hake,hake,1,36.5,,,,,9:15,9:18,,Unknown Adult,
blind,2008,7/1/2008,Jul,27,183,2008_003,,,,,10:11,10:11:00,Feeding,105,2008.105,A,2008.105.A,hake,hake,1,36.5,,,,,10:11,>5 Min,,Unknown Adult,
blind,2008,7/1/2008,Jul,27,183,2008_003,,,,,10:14,10:14:00,Feeding,111,2008.111,A,2008.111.A,hake,hake,1,36.5,,,,,10:14,10:15,,Unknown Adult,
blind,2008,7/1/2008,Jul,27,183,2008_003,,,,,10:24,10:24:00,Feeding,105,2008.105,B,2008.105.B,hake,hake,1,36.5,,,,,10:24,>5 Min,,Unknown Adult,
blind,2008,7/1/2008,Jul,27,183,2008_003,,,,,10:33,10:33:00,Feeding,107,2008.107,A,2008.107.A,hake,hake,1.25,45.625,,,,,10:33,10:35,,Unknown Adult,
blind,2008,7/1/2008,Jul,27,183,2008_003,,,,,10:42,10:42:00,Feeding,105,2008.105,A,2008.105.A,hake,hake,1,36.5,,,,,10:42,>5 Min,,Unknown Adult,
blind,2008,7/1/2008,Jul,27,183,2008_003,,,,,11:12,11:12:00,Feeding,103,2008.103,B,2008.103.B,hake,hake,1.25,45.625,,,,,11:12,>5 Min,,Unknown Adult,
blind,2008,7/1/2008,Jul,27,183,2008_003,,,,,11:25,11:25:00,Feeding,110,2008.11,B,2008.110.B,hake,hake,1.25,45.625,,,,,11:25,11:26,,Unknown Adult,
blind,2008,7/1/2008,Jul,27,183,2008_003,,,,,11:50,11:50:00,Feeding,105,2008.105,B,2008.105.B,hake,hake,0.75,27.375,,,,,11:50,11:56,,Unknown Adult,
