Season,Year,Tow_Number,Region,Stratum,Common_name,Length,Unit_of_Length,Weight_in_grams,Sex,Maturity_stage
Spring,2005,91,5,2,Flounder Yellowtail,30,CM,238,Male,R
Spring,2005,79,5,3,Flounder Yellowtail,35,CM,284,Male,R
Spring,2005,66,4,3,Flounder Yellowtail,37,CM,380,Female,D
Spring,2005,21,2,4,Flounder Yellowtail,25,CM,119,Male,T
Spring,2005,21,2,4,Flounder Yellowtail,28,CM,174,Female,T
Spring,2005,21,2,4,Flounder Yellowtail,29,CM,186,Female,D
Spring,2005,10,1,2,Flounder Yellowtail,29,CM,168,Male,R
Spring,2005,10,1,2,Flounder Yellowtail,35,CM,284,Male,D
Spring,2005,10,1,2,Flounder Yellowtail,30,CM,213,Male,D
Spring,2005,10,1,2,Flounder Yellowtail,37,CM,358,Male,D
Spring,2005,10,1,2,Flounder Yellowtail,34,CM,326,Male,R
Spring,2005,89,5,3,Plaice American (Dab),27,CM,152,Female,T
Spring,2005,89,5,3,Plaice American (Dab),21,CM,70,Female,I
Spring,2005,89,5,3,Plaice American (Dab),18,CM,44,Male,T
Spring,2005,89,5,3,Plaice American (Dab),19,CM,53,Female,I
Spring,2005,89,5,3,Plaice American (Dab),16,CM,31,Male,S
Spring,2005,89,5,3,Plaice American (Dab),16,CM,36,Female,I
Spring,2005,89,5,3,Plaice American (Dab),36,CM,377,Female,S
Spring,2005,89,5,3,Plaice American (Dab),21,CM,64,Male,T
Spring,2005,3,1,1,Plaice American (Dab),22,CM,68,Male,R
Spring,2005,3,1,1,Plaice American (Dab),14,CM,14,Female,I
Spring,2005,3,1,1,Plaice American (Dab),14,CM,24,Male,D
Spring,2005,3,1,1,Plaice American (Dab),17,CM,25,Male,S
Spring,2005,3,1,1,Plaice American (Dab),15,CM,25,Male,R
Spring,2005,3,1,1,Plaice American (Dab),22,CM,67,Male,S
Spring,2005,3,1,1,Plaice American (Dab),31,CM,250,Female,R
Spring,2005,3,1,1,Plaice American (Dab),17,CM,32,Male,R
Spring,2005,3,1,1,Plaice American (Dab),22,CM,73,Male,S
Spring,2005,3,1,1,Plaice American (Dab),23,CM,70,Male,R
Spring,2005,3,1,1,Plaice American (Dab),24,CM,96,Male,R
Spring,2005,3,1,1,Plaice American (Dab),13,CM,10,Male,I
Spring,2005,3,1,1,Plaice American (Dab),26,CM,120,Male,R
Spring,2005,3,1,1,Plaice American (Dab),20,CM,57,Male,R
Spring,2005,3,1,1,Plaice American (Dab),18,CM,30,Male,R
Spring,2005,3,1,1,Plaice American (Dab),17,CM,27,Male,T
Spring,2005,60,3,3,Plaice American (Dab),26,CM,127,Male,R
Spring,2005,60,3,3,Plaice American (Dab),21,CM,67,Female,T
Spring,2005,60,3,3,Plaice American (Dab),25,CM,97,Male,S
Spring,2005,60,3,3,Plaice American (Dab),20,CM,59,Female,I
Spring,2005,60,3,3,Plaice American (Dab),23,CM,77,Male,R
Spring,2005,60,3,3,Plaice American (Dab),22,CM,67,Male,R
Spring,2005,60,3,3,Plaice American (Dab),23,CM,73,Male,R
Spring,2005,60,3,3,Plaice American (Dab),20,CM,48,Male,T
Spring,2005,60,3,3,Plaice American (Dab),26,CM,147,Male,R
Spring,2005,60,3,3,Plaice American (Dab),16,CM,33,Male,S
Spring,2005,60,3,3,Plaice American (Dab),20,CM,56,Male,S
Spring,2005,60,3,3,Plaice American (Dab),20,CM,55,Female,I
Spring,2005,60,3,3,Plaice American (Dab),23,CM,77,Male,R
Spring,2005,60,3,3,Plaice American (Dab),15,CM,27,Male,I
Spring,2005,60,3,3,Plaice American (Dab),26,CM,127,Male,S
Spring,2005,60,3,3,Plaice American (Dab),16,CM,32,Male,T
Spring,2005,60,3,3,Plaice American (Dab),21,CM,64,Female,I
Spring,2005,60,3,3,Plaice American (Dab),18,CM,43,Female,I
Spring,2005,60,3,3,Plaice American (Dab),20,CM,46,Male,R
Spring,2005,60,3,3,Plaice American (Dab),26,CM,130,Male,R
Spring,2005,60,3,3,Plaice American (Dab),18,CM,38,Female,I
Spring,2005,60,3,3,Plaice American (Dab),24,CM,90,Male,R
Spring,2005,95,5,4,Hake Atlantic Red,34,CM,239,Male,D
Spring,2005,95,5,4,Hake Atlantic Red,26,CM,97,Male,D
Spring,2005,95,5,4,Hake Atlantic Red,18,CM,30,Female,I
Spring,2005,95,5,4,Hake Atlantic Red,36,CM,323,Female,D
Spring,2005,95,5,4,Hake Atlantic Red,36,CM,250,Male,D
Spring,2005,95,5,4,Hake Atlantic Red,30,CM,158,Male,D
Spring,2005,95,5,4,Hake Atlantic Red,37,CM,310,Female,D
Spring,2005,55,3,4,Hake Atlantic Red,33,CM,188,Female,D
Spring,2005,55,3,4,Hake Atlantic Red,33,CM,215,Female,D
Spring,2005,55,3,4,Hake Atlantic Red,45,CM,601,Female,D
Spring,2005,55,3,4,Hake Atlantic Red,31,CM,168,Female,D
Spring,2005,55,3,4,Hake Atlantic Red,24,CM,72,Male,D
Spring,2005,55,3,4,Hake Atlantic Red,18,CM,28,Female,I
Spring,2005,55,3,4,Hake Atlantic Red,24,CM,97,Female,I
Spring,2005,55,3,4,Hake Atlantic Red,30,CM,160,Male,D
Spring,2005,55,3,4,Hake Atlantic Red,19,CM,40,Female,I
Spring,2005,53,3,3,Hake White,23,CM,91,Female,I
Spring,2005,53,3,3,Hake White,25,CM,100,Female,I
Spring,2005,53,3,3,Hake White,26,CM,110,Male,I
Spring,2005,53,3,3,Hake White,24,CM,109,Male,I
Spring,2005,53,3,3,Hake White,23,CM,89,Male,I
Spring,2005,53,3,3,Hake White,26,CM,109,Female,I
Spring,2005,53,3,3,Hake White,28,CM,149,Female,I
Spring,2005,53,3,3,Hake White,25,CM,106,Male,I
Spring,2005,53,3,3,Hake White,24,CM,112,Male,I
Spring,2005,21,2,4,Hake White,25,CM,114,Female,I
Spring,2005,21,2,4,Hake White,29,CM,168,Female,I
Spring,2005,21,2,4,Hake White,25,CM,108,Female,I
Spring,2005,21,2,4,Hake White,27,CM,122,Female,I
Spring,2005,21,2,4,Hake White,18,CM,35,Female,I
Spring,2005,21,2,4,Hake White,27,CM,140,Male,I
Spring,2005,21,2,4,Hake White,24,CM,100,Female,I
Spring,2005,21,2,4,Hake White,22,CM,80,Female,I
Spring,2005,21,2,4,Hake White,29,CM,172,Female,I
Spring,2005,21,2,4,Hake White,23,CM,87,Female,I
Spring,2005,21,2,4,Hake White,35,CM,378,Male,I
Spring,2005,21,2,4,Hake White,23,CM,84,Male,I
Spring,2005,76,4,4,Hake White,30,CM,173,Male,I
Spring,2005,76,4,4,Hake White,32,CM,248,Female,I
Spring,2005,76,4,4,Hake White,31,CM,188,Female,I
Spring,2005,76,4,4,Hake White,32,CM,219,Female,I
Spring,2005,76,4,4,Hake White,38,CM,438,Male,T
Spring,2005,76,4,4,Hake White,35,CM,345,Female,I
Spring,2005,76,4,4,Hake White,29,CM,149,Male,I
Spring,2005,76,4,4,Hake White,28,CM,170,Male,I
Spring,2005,76,4,4,Hake White,31,CM,206,Female,I
Spring,2005,76,4,4,Hake White,28,CM,146,Male,I
Spring,2005,96,5,4,Hake White,34,CM,299,Female,I
Spring,2005,96,5,4,Hake White,36,CM,296,Female,I
Spring,2005,96,5,4,Hake White,29,CM,156,Female,I
Spring,2005,96,5,4,Hake White,38,CM,409,Male,T
Spring,2005,96,5,4,Hake White,39,CM,430,Male,T
Spring,2005,96,5,4,Hake White,38,CM,379,Female,T
Spring,2005,96,5,4,Hake White,36,CM,330,Male,T
Spring,2005,96,5,4,Hake White,40,CM,481,Male,T
Spring,2005,96,5,4,Hake White,35,CM,313,Female,T
Spring,2005,96,5,4,Hake White,40,CM,429,Female,I
Spring,2005,96,5,4,Hake White,38,CM,370,Male,T
Spring,2005,96,5,4,Hake White,27,CM,131,Male,I
Spring,2005,91,5,2,Hake Atlantic Red,25,CM,92,Male,D
Spring,2005,83,4,2,Hake Atlantic Red,26,CM,100,Female,T
Spring,2005,83,4,2,Hake Atlantic Red,25,CM,98,Female,T
Spring,2005,38,2,3,Hake Atlantic Red,15,CM,21,Female,I
Spring,2005,38,2,3,Hake Atlantic Red,23,CM,93,Male,D
Spring,2005,38,2,3,Hake Atlantic Red,25,CM,95,Female,D
Spring,2005,38,2,3,Hake Atlantic Red,22,CM,52,Male,D
Spring,2005,57,3,3,Hake Atlantic Red,16,CM,20,Female,I
Spring,2005,57,3,3,Hake Atlantic Red,13,CM,13,Female,I
Spring,2005,57,3,3,Hake Atlantic Red,27,CM,124,Male,D
Spring,2005,57,3,3,Hake Atlantic Red,17,CM,29,Female,I
Spring,2005,57,3,3,Hake Atlantic Red,23,CM,67,Female,D
Spring,2005,57,3,3,Hake Atlantic Red,26,CM,110,Female,D
Spring,2005,43,3,2,Haddock,26,CM,156,Male,S
Spring,2005,7,1,4,Haddock,57,CM,1798,Female,D
Spring,2005,15,1,4,Haddock,55,CM,1717,Female,D
Spring,2005,15,1,4,Haddock,26,CM,139,Female,I
Spring,2005,69,4,4,Haddock,17,CM,45,Male,I
Spring,2005,69,4,4,Haddock,17,CM,43,Male,I
Spring,2005,69,4,4,Haddock,18,CM,51,Female,I
Spring,2005,70,4,3,Haddock,18,CM,51,Male,I
Spring,2005,70,4,3,Haddock,19,CM,57,Female,I
Spring,2005,70,4,3,Haddock,19,CM,58,Female,I
Spring,2005,2,1,3,Haddock,42,CM,821,Female,U
Spring,2005,2,1,3,Haddock,48,CM,1072,Male,D
Spring,2005,2,1,3,Haddock,58,CM,1893,Male,D
Spring,2005,96,5,4,Haddock,44,CM,2140,Male,T
Spring,2005,96,5,4,Haddock,60,CM,3240,Female,T
Spring,2005,96,5,4,Haddock,49,CM,2420,Female,T
Spring,2005,96,5,4,Haddock,53,CM,2740,Female,S
Spring,2005,96,5,4,Haddock,56,CM,3000,Male,T
Spring,2005,96,5,4,Haddock,53,CM,2680,Female,T
Spring,2005,101,5,2,Pollock,18,CM,57,Female,I
Spring,2005,19,1,1,Pollock,26,CM,164,Female,I
Spring,2005,91,5,2,Hake White,22,CM,72,Female,I
Spring,2005,91,5,2,Hake White,26,CM,120,Female,I
Spring,2005,91,5,2,Hake White,23,CM,82,Male,I
Spring,2005,38,2,3,Hake White,26,CM,109,Female,I
Spring,2005,38,2,3,Hake White,22,CM,82,Male,I
Spring,2005,38,2,3,Hake White,25,CM,104,Female,I
Spring,2005,81,4,2,Hake White,26,CM,120,Female,I
Spring,2005,81,4,2,Hake White,20,CM,56,Female,I
Spring,2005,81,4,2,Hake White,24,CM,104,Female,I
Spring,2005,81,4,2,Hake White,24,CM,99,Male,I
Spring,2005,43,3,2,Hake White,23,CM,84,Male,I
Spring,2005,43,3,2,Hake White,21,CM,58,Male,I
Spring,2005,43,3,2,Hake White,23,CM,78,Male,I
Spring,2005,43,3,2,Hake White,25,CM,120,Male,I
Spring,2005,83,4,2,Hake White,22,CM,69,Male,I
Spring,2005,83,4,2,Hake White,27,CM,130,Female,I
Spring,2005,83,4,2,Hake White,24,CM,91,Female,I
Spring,2005,83,4,2,Hake White,24,CM,99,Male,I
Spring,2005,83,4,2,Hake White,24,CM,96,Female,I
Spring,2005,23,2,4,Hake White,30,CM,184,Female,I
Spring,2005,23,2,4,Hake White,25,CM,106,Female,I
Spring,2005,23,2,4,Hake White,23,CM,93,Male,I
Spring,2005,23,2,4,Hake White,24,CM,110,Male,I
Spring,2005,23,2,4,Hake White,20,CM,56,Male,I
Spring,2005,61,3,2,Hake White,21,CM,55,Female,I
Spring,2005,61,3,2,Hake White,25,CM,104,Female,I
Spring,2005,61,3,2,Hake White,26,CM,107,Male,I
Spring,2005,61,3,2,Hake White,25,CM,96,Male,I
Spring,2005,61,3,2,Hake White,22,CM,78,Male,I
Spring,2005,61,3,2,Hake White,24,CM,93,Male,I
Spring,2005,61,3,2,Hake White,25,CM,102,Female,I
Spring,2005,95,5,4,Hake White,42,CM,524,Female,I
Spring,2005,95,5,4,Hake White,44,CM,536,Female,T
Spring,2005,95,5,4,Hake White,40,CM,432,Female,T
Spring,2005,95,5,4,Hake White,40,CM,506,Female,T
Spring,2005,95,5,4,Hake White,32,CM,212,Female,I
Spring,2005,95,5,4,Hake White,34,CM,246,Female,I
Spring,2005,95,5,4,Hake White,28,CM,139,Male,I
Spring,2005,95,5,4,Hake White,39,CM,402,Male,I
Spring,2005,81,4,2,Cod Atlantic,15,CM,33,Male,I
Spring,2005,60,3,3,Cod Atlantic,20,CM,70,Female,I
Spring,2005,66,4,3,Cod Atlantic,23,CM,94,Female,I
Spring,2005,37,2,2,Cod Atlantic,25,CM,132,Female,T
Spring,2005,68,4,3,Cod Atlantic,23,CM,105,Female,I
Spring,2005,10,1,2,Cod Atlantic,28,CM,203,Female,I
Spring,2005,88,5,3,Cod Atlantic,27,CM,175,Female,I
Spring,2005,79,5,3,Cod Atlantic,30,CM,282,Male,I
Spring,2005,96,5,4,Cod Atlantic,34,CM,366,Male,T
Spring,2005,89,5,3,Cod Atlantic,35,CM,410,Female,T
Spring,2005,55,3,4,Cod Atlantic,52,CM,1440,Male,D
Spring,2005,23,2,4,Cod Atlantic,56,CM,1822,Female,D
Spring,2005,43,3,2,Cod Atlantic,70,CM,3110,Male,R
Spring,2005,95,5,4,Cod Atlantic,75,CM,3580,Female,T
Spring,2005,46,3,2,Cod Atlantic,19,CM,60,Female,I
Spring,2005,46,3,2,Cod Atlantic,20,CM,64,Male,I
Spring,2005,99,5,3,Cod Atlantic,33,CM,317,Male,T
Spring,2005,99,5,3,Cod Atlantic,33,CM,297,Female,T
Spring,2005,53,3,3,Cod Atlantic,33,CM,369,Female,T
Spring,2005,53,3,3,Cod Atlantic,34,CM,345,Female,T
Spring,2005,21,2,4,Cod Atlantic,45,CM,856,Male,T
Spring,2005,21,2,4,Cod Atlantic,30,CM,258,Female,T
Spring,2005,7,1,4,Cod Atlantic,51,CM,1212,Female,T
Spring,2005,7,1,4,Cod Atlantic,23,CM,101,Female,I
Spring,2005,2,1,3,Cod Atlantic,32,CM,268,Female,T
Spring,2005,2,1,3,Cod Atlantic,67,CM,3002,Female,D
Spring,2005,8,1,2,Cod Atlantic,26,CM,139,Female,T
Spring,2005,8,1,2,Cod Atlantic,29,CM,216,Female,T
Spring,2005,8,1,2,Cod Atlantic,29,CM,222,Male,T
Spring,2005,69,4,4,Cod Atlantic,30,CM,230,Male,T
Spring,2005,69,4,4,Cod Atlantic,19,CM,47,Female,I
Spring,2005,69,4,4,Cod Atlantic,31,CM,269,Female,T
Spring,2005,76,4,4,Cod Atlantic,69,CM,4080,Male,T
Spring,2005,76,4,4,Cod Atlantic,73,CM,4580,Female,T
Spring,2005,76,4,4,Cod Atlantic,78,CM,5120,Female,T
Spring,2005,57,3,3,Cod Atlantic,35,CM,378,Male,I
Spring,2005,57,3,3,Cod Atlantic,19,CM,62,Female,I
Spring,2005,57,3,3,Cod Atlantic,14,CM,20,Female,I
Spring,2005,57,3,3,Cod Atlantic,22,CM,92,Female,I
Spring,2005,100,5,3,Cod Atlantic,40,CM,564,Male,T
Spring,2005,100,5,3,Cod Atlantic,50,CM,1280,Male,T
Spring,2005,100,5,3,Cod Atlantic,36,CM,399,Female,I
Spring,2005,100,5,3,Cod Atlantic,19,CM,51,Male,I
Spring,2005,25,2,1,Cod Atlantic,32,CM,340,Female,T
Spring,2005,25,2,1,Cod Atlantic,22,CM,98,Male,I
Spring,2005,25,2,1,Cod Atlantic,24,CM,127,Male,D
Spring,2005,25,2,1,Cod Atlantic,23,CM,103,Female,I
Spring,2005,25,2,1,Cod Atlantic,42,CM,741,Female,T
Spring,2005,25,2,1,Cod Atlantic,30,CM,257,Male,D
Spring,2005,4,1,1,Cod Atlantic,30,CM,245,Male,I
Spring,2005,5,1,3,Cod Atlantic,51,CM,1160,Male,D
Spring,2005,5,1,3,Cod Atlantic,40,CM,677,Male,T
Spring,2005,5,1,3,Cod Atlantic,43,CM,662,Female,T
Spring,2005,5,1,3,Cod Atlantic,55,CM,1380,Female,T
Spring,2005,5,1,3,Cod Atlantic,57,CM,1480,Male,T
Spring,2005,5,1,3,Cod Atlantic,55,CM,1390,Female,T
Spring,2005,5,1,3,Cod Atlantic,56,CM,1538,Female,T
Spring,2005,5,1,3,Cod Atlantic,28,CM,223,Male,I
Spring,2005,5,1,3,Cod Atlantic,51,CM,1170,Male,T
Spring,2005,5,1,3,Cod Atlantic,66,CM,2640,Female,T
Spring,2005,5,1,3,Cod Atlantic,49,CM,1162,Male,T
Spring,2005,5,1,3,Cod Atlantic,28,CM,199,Male,I
Spring,2005,5,1,3,Cod Atlantic,46,CM,839,Male,T
Spring,2005,5,1,3,Cod Atlantic,62,CM,2140,Female,T
Spring,2005,5,1,3,Cod Atlantic,64,CM,2280,Male,T
Spring,2005,5,1,3,Cod Atlantic,67,CM,2162,Female,T
Spring,2005,101,5,2,Cod Atlantic,16,CM,40,Female,I
Spring,2005,101,5,2,Cod Atlantic,24,CM,120,Female,T
Spring,2005,101,5,2,Cod Atlantic,20,CM,79,Female,I
Spring,2005,101,5,2,Cod Atlantic,22,CM,87,Female,I
Spring,2005,101,5,2,Cod Atlantic,31,CM,258,Male,T
Spring,2005,101,5,2,Cod Atlantic,19,CM,54,Female,I
Spring,2005,101,5,2,Cod Atlantic,23,CM,102,Female,T
Spring,2005,101,5,2,Cod Atlantic,37,CM,406,Male,T
Spring,2005,101,5,2,Cod Atlantic,14,CM,19,Female,I
Spring,2005,101,5,2,Cod Atlantic,17,CM,45,Male,I
Spring,2005,101,5,2,Cod Atlantic,24,CM,116,Male,I
Spring,2005,101,5,2,Cod Atlantic,18,CM,58,Female,I
Spring,2005,101,5,2,Cod Atlantic,20,CM,70,Male,I
Spring,2005,101,5,2,Cod Atlantic,14,CM,21,Female,I
Spring,2005,101,5,2,Cod Atlantic,15,CM,28,Female,I
Spring,2005,101,5,2,Cod Atlantic,19,CM,63,Male,I
Spring,2005,101,5,2,Cod Atlantic,20,CM,74,Female,I
Spring,2005,101,5,2,Cod Atlantic,22,CM,94,Male,I
Spring,2005,101,5,2,Cod Atlantic,20,CM,73,Female,I
Spring,2005,101,5,2,Cod Atlantic,19,CM,57,Male,I
Spring,2005,78,4,3,Haddock,17,CM,38,Male,I
Spring,2005,79,5,3,Haddock,18,CM,48,Male,I
Spring,2005,91,5,2,Haddock,17,CM,38,Female,I
Spring,2005,66,4,3,Haddock,20,CM,63,Male,I
Spring,2005,38,2,3,Hake Silver (Whiting),15,CM,20,Female,I
Spring,2005,38,2,3,Hake Silver (Whiting),20,CM,41,Female,T
Spring,2005,38,2,3,Hake Silver (Whiting),22,CM,70,Male,D
Spring,2005,38,2,3,Hake Silver (Whiting),23,CM,79,Female,T
Spring,2005,38,2,3,Hake Silver (Whiting),25,CM,119,Female,D
Spring,2005,38,2,3,Hake Silver (Whiting),16,CM,23,Female,I
Spring,2005,38,2,3,Hake Silver (Whiting),21,CM,58,Male,T
Spring,2005,38,2,3,Hake Silver (Whiting),22,CM,62,Female,T
Spring,2005,53,3,3,Hake Silver (Whiting),16,CM,24,Female,I
Spring,2005,53,3,3,Hake Silver (Whiting),29,CM,192,Female,D
Spring,2005,53,3,3,Hake Silver (Whiting),14,CM,19,Female,I
Spring,2005,53,3,3,Hake Silver (Whiting),25,CM,108,Female,D
Spring,2005,53,3,3,Hake Silver (Whiting),16,CM,30,Female,I
Spring,2005,53,3,3,Hake Silver (Whiting),22,CM,79,Male,D
Spring,2005,53,3,3,Hake Silver (Whiting),17,CM,33,Female,I
Spring,2005,53,3,3,Hake Silver (Whiting),15,CM,22,Female,I
Spring,2005,53,3,3,Hake Silver (Whiting),17,CM,30,Male,I
Spring,2005,53,3,3,Hake Silver (Whiting),17,CM,29,Female,I
Spring,2005,55,3,4,Hake Silver (Whiting),22,CM,71,Female,I
Spring,2005,55,3,4,Hake Silver (Whiting),25,CM,104,Female,D
Spring,2005,55,3,4,Hake Silver (Whiting),28,CM,156,Female,D
Spring,2005,55,3,4,Hake Silver (Whiting),15,CM,21,Male,I
Spring,2005,55,3,4,Hake Silver (Whiting),25,CM,104,Female,D
Spring,2005,55,3,4,Hake Silver (Whiting),34,CM,240,Female,D
Spring,2005,55,3,4,Hake Silver (Whiting),37,CM,360,Female,D
Spring,2005,55,3,4,Hake Silver (Whiting),27,CM,131,Female,D
Spring,2005,55,3,4,Hake Silver (Whiting),24,CM,89,Female,T
Spring,2005,55,3,4,Hake Silver (Whiting),25,CM,105,Female,D
Spring,2005,55,3,4,Hake Silver (Whiting),25,CM,105,Male,T
Spring,2005,28,2,1,Cod Atlantic,20,CM,58,Male,I
Spring,2005,70,4,3,Cod Atlantic,15,CM,31,Female,I
Spring,2005,43,3,2,Hake Silver (Whiting),24,CM,91,Female,D
Spring,2005,43,3,2,Hake Silver (Whiting),14,CM,12,Male,I
Spring,2005,43,3,2,Hake Silver (Whiting),17,CM,28,Male,D
Spring,2005,43,3,2,Hake Silver (Whiting),14,CM,14,Male,I
Spring,2005,19,1,1,Hake Silver (Whiting),15,CM,19,Male,I
Spring,2005,19,1,1,Hake Silver (Whiting),14,CM,17,Female,I
Spring,2005,19,1,1,Hake Silver (Whiting),25,CM,110,Female,D
Spring,2005,19,1,1,Hake Silver (Whiting),28,CM,145,Female,D
Fall,2005,41,4,3,Monkfish,27,CM,231,Male,I
Fall,2005,19,2,2,Monkfish,25,CM,268,Male,I
Fall,2005,6,1,4,Monkfish,35,CM,500,Male,T
Fall,2005,25,2,2,Monkfish,33,CM,528,Male,T
Fall,2005,20,2,2,Monkfish,31,CM,539,Female,T
Fall,2005,39,3,3,Monkfish,37,CM,876,Male,T
Fall,2005,27,3,3,Monkfish,43,CM,984,Female,T
Fall,2005,22,2,4,Monkfish,37,CM,917,Female,T
Fall,2005,22,2,4,Monkfish,31,CM,496,Male,T
Fall,2005,2,1,2,Monkfish,31,CM,380,Male,T
Fall,2005,2,1,2,Monkfish,43,CM,1120,Female,T
Fall,2005,46,4,4,Monkfish,49,CM,1555,Female,T
Fall,2005,46,4,4,Monkfish,29,CM,242,Male,I
Fall,2005,3,1,2,Monkfish,75,CM,6790,Female,T
Fall,2005,3,1,2,Monkfish,70,CM,5740,Female,S
Fall,2005,26,2,2,Monkfish,25,CM,153,Female,I
Fall,2005,26,2,2,Monkfish,20,CM,167,Female,I
Fall,2005,26,2,2,Monkfish,35,CM,719,Female,T
Fall,2005,37,3,3,Monkfish,55,CM,2033,Male,T
Fall,2005,37,3,3,Monkfish,31,CM,584,Male,I
Fall,2005,37,3,3,Monkfish,32,CM,438,Male,I
Fall,2005,17,2,4,Monkfish,39,CM,870,Female,T
Fall,2005,17,2,4,Monkfish,51,CM,1952,Male,T
Fall,2005,7,1,3,Monkfish,30,CM,354,Female,T
Fall,2005,7,1,3,Monkfish,61,CM,3680,Male,T
Fall,2005,7,1,3,Monkfish,41,CM,1120,Female,T
Fall,2005,9,1,3,Monkfish,43,CM,1215,Male,T
Fall,2005,9,1,3,Monkfish,53,CM,1899,Male,T
Fall,2005,9,1,3,Monkfish,36,CM,738,Female,T
Fall,2005,9,1,3,Monkfish,19,CM,99,Male,T
Fall,2005,28,3,4,Monkfish,31,CM,536,Female,T
Fall,2005,28,3,4,Monkfish,26,CM,245,Male,I
Fall,2005,28,3,4,Monkfish,58,CM,2256,Female,D
Fall,2005,28,3,4,Monkfish,37,CM,732,Female,T
Fall,2005,28,3,4,Monkfish,49,CM,1640,Female,T
Fall,2005,28,3,4,Monkfish,37,CM,770,Female,T
Fall,2005,18,2,3,Monkfish,66,CM,3995,Female,T
Fall,2005,40,4,4,Monkfish,58,CM,2224,Male,D
Fall,2005,40,4,4,Monkfish,53,CM,1724,Male,D
Fall,2005,40,4,4,Monkfish,47,CM,1748,Female,T
Fall,2005,40,4,4,Monkfish,33,CM,600,Female,T
Fall,2005,40,4,4,Monkfish,54,CM,1986,Male,D
Fall,2005,40,4,4,Monkfish,31,CM,360,Female,I
Fall,2005,14,2,3,Monkfish,25,CM,240,Male,I
Fall,2005,14,2,3,Monkfish,28,CM,340,Male,T
Fall,2005,14,2,3,Monkfish,59,CM,3240,Male,S
Fall,2005,14,2,3,Monkfish,30,CM,390,Female,T
Fall,2005,14,2,3,Monkfish,35,CM,614,Female,T
Fall,2005,14,2,3,Monkfish,26,CM,270,Female,T
Fall,2005,14,2,3,Monkfish,29,CM,339,Female,T
Fall,2005,14,2,3,Monkfish,29,CM,355,Male,I
Fall,2005,14,2,3,Monkfish,32,CM,520,Male,T
Fall,2005,12,1,2,Monkfish,29,CM,496,Male,T
Fall,2005,12,1,2,Monkfish,23,CM,195,Female,T
Fall,2005,12,1,2,Monkfish,26,CM,351,Male,T
Fall,2005,12,1,2,Monkfish,29,CM,426,Female,T
Fall,2005,12,1,2,Monkfish,30,CM,390,Male,T
Fall,2005,12,1,2,Monkfish,23,CM,185,Male,T
Fall,2005,12,1,2,Monkfish,29,CM,442,Male,T
Fall,2005,12,1,2,Monkfish,25,CM,232,Female,T
Fall,2005,12,1,2,Monkfish,25,CM,220,Female,T
Fall,2005,12,1,2,Monkfish,18,CM,89,Female,I
Fall,2005,30,3,4,Monkfish,68,CM,4400,Female,D
Fall,2005,30,3,4,Monkfish,34,CM,760,Female,T
Fall,2005,30,3,4,Monkfish,25,CM,240,Male,I
Fall,2005,30,3,4,Monkfish,62,CM,3720,Female,T
Fall,2005,30,3,4,Monkfish,31,CM,360,Male,I
Fall,2005,30,3,4,Monkfish,44,CM,1340,Female,T
Fall,2005,30,3,4,Monkfish,39,CM,1200,Male,T
Fall,2005,30,3,4,Monkfish,71,CM,9020,Female,D
Fall,2005,30,3,4,Monkfish,36,CM,860,Male,T
Fall,2005,30,3,4,Monkfish,35,CM,660,Male,T
Fall,2005,30,3,4,Monkfish,40,CM,1040,Female,T
Fall,2005,30,3,4,Monkfish,42,CM,1220,Male,T
Fall,2005,7,1,3,Flounder Atlantic Witch (Gray Sole),15,CM,20,Male,I
Fall,2005,7,1,3,Flounder Atlantic Witch (Gray Sole),27,CM,110,Female,I
Fall,2005,7,1,3,Flounder Atlantic Witch (Gray Sole),15,CM,21,Male,I
Fall,2005,7,1,3,Flounder Atlantic Witch (Gray Sole),21,CM,45,Male,I
Fall,2005,6,1,4,Flounder Atlantic Witch (Gray Sole),42,CM,522,Female,T
Fall,2005,6,1,4,Flounder Atlantic Witch (Gray Sole),14,CM,18,Male,I
Fall,2005,6,1,4,Flounder Atlantic Witch (Gray Sole),14,CM,19,Male,I
Fall,2005,6,1,4,Flounder Atlantic Witch (Gray Sole),14,CM,22,Female,I
Fall,2005,6,1,4,Flounder Atlantic Witch (Gray Sole),14,CM,16,Female,I
Fall,2005,6,1,4,Flounder Atlantic Witch (Gray Sole),41,CM,406,Female,T
Fall,2005,6,1,4,Flounder Atlantic Witch (Gray Sole),36,CM,313,Male,D
Fall,2005,6,1,4,Flounder Atlantic Witch (Gray Sole),15,CM,23,Female,I
Fall,2005,6,1,4,Flounder Atlantic Witch (Gray Sole),15,CM,21,Male,I
Fall,2005,6,1,4,Flounder Atlantic Witch (Gray Sole),14,CM,16,Female,I
Fall,2005,6,1,4,Flounder Atlantic Witch (Gray Sole),16,CM,18,Male,I
Fall,2005,14,2,3,Flounder Atlantic Witch (Gray Sole),18,CM,30,Female,I
Fall,2005,14,2,3,Flounder Atlantic Witch (Gray Sole),13,CM,12,Female,I
Fall,2005,14,2,3,Flounder Atlantic Witch (Gray Sole),15,CM,17,Female,I
Fall,2005,14,2,3,Flounder Atlantic Witch (Gray Sole),16,CM,20,Male,I
Fall,2005,14,2,3,Flounder Atlantic Witch (Gray Sole),13,CM,11,Male,I
Fall,2005,14,2,3,Flounder Atlantic Witch (Gray Sole),16,CM,22,Female,I
