Observation type,Year,Date,Month,Week of Year,Day of Year,Watch ID,IncludeForRegression,Watch duration (mm:ss),Watch duration (min),Number of nests observed,Event time,"Event (Feeding = chick successful consumed food; adult feeding = adult successfully consumed food; failed feeding = chick failed to consume food, ? Indicates best guess with uncertainty)",NestID,Unique nest ID,Received By,Unique chick ID,Prey item (? Indicates best guess with uncertainty),Prey Family,Prey size (bill lengths),Prey size (mm; based on 36.5 mm average culmen length),Observer,Notes,Exclude watch from feeding rate calculation,Handling time (seconds),Time Arrived,Time Departed,Provided By
blind,2002,7/9/02,Jul,28,190,2002_021,,,,,9:37,Feeding,212,2002.212,B,2002.212.B,bluefish,bluefish,1,36.5,SJE,,,,937,937,Parent
blind,2002,7/9/02,Jul,28,190,2002_021,,,,,9:41,Feeding,163,2002.163,A,2002.163.A,hake,hake,1,36.5,SJE,,,,941,942,Parent
blind,2002,7/9/02,Jul,28,190,2002_021,,,,,9:46,Feeding,216,2002.216,A,2002.216.A,hake,hake,0.75,27.375,SJE,,,,946,946,Parent
blind,2002,7/9/02,Jul,28,190,2002_021,,,,,10:01,Feeding,215,2002.215,Unknown chick,,hake,hake,1,36.5,SJE,,,,1001,1006,Parent
blind,2002,7/9/02,Jul,28,190,2002_021,,,,,10:18,Feeding,215,2002.215,A,2002.215.A,ant,invertebrate ,0.5,18.25,SJE,,,,1018,1019,Parent
blind,2002,7/9/02,Jul,28,190,2002_021,,,,,10:27,Feeding,208,2002.208,A,2002.208.A,butterfish,butterfish,1,36.5,SJE,,,,1027,1031,Parent
blind,2002,7/9/02,Jul,28,190,2002_021,,,,,10:43,Feeding,218,2002.218,B,2002.218.B,hake,hake,0.75,27.375,SJE,,,,1043,1043,Parent
blind,2002,7/9/02,Jul,28,190,2002_021,,,,,10:57,Feeding,215,2002.215,B,2002.215.B,hake,hake,1,36.5,SJE,,,,1057,1101,Parent
blind,2002,7/9/02,Jul,28,190,2002_021,,,,,11:09,Feeding,208,2002.208,A,2002.208.A,herring,herring,1.5,54.75,SJE,,,,1109,1111,Parent
blind,2002,7/9/02,Jul,28,190,2002_021,,,,,11:20,Feeding,163,2002.163,A,2002.163.A,butterfish,butterfish,1,36.5,SJE,,,,1120,1122,Parent
blind,2002,7/9/02,Jul,28,190,2002_021,,,,,11:34,Feeding,216,2002.216,B,2002.216.B,unknown fish,unknown fish,1.25,45.625,SJE,,,,1134,1135,Parent
blind,2002,7/9/02,Jul,28,190,2002_021,,,,,11:39,Feeding,212,2002.212,B,2002.212.B,sandlance,sandlance,1.5,54.75,SJE,,,,1139,1143,Parent
blind,2002,7/9/02,Jul,28,190,2002_021,,,,,11:45,end,,,,,,,,,SJE,,,,,,
blind,2002,7/9/02,Jul,28,190,2002_022,,120:00,120,6,16:40,start,153/313/319/309/303/304,,,,,,,,KSB,,,,,,
blind,2002,7/9/02,Jul,28,190,2002_022,,,,,16:46,Feeding,313,2002.313,B,2002.313.B,hake,hake,1.5,54.75,KSB,,,,1646,1649,Unknown Adult
blind,2002,7/9/02,Jul,28,190,2002_022,,,,,17:09,Feeding,303,2002.303,B,2002.303.B,sandlance,sandlance,2,73,KSB,,,,1709,1709,Unknown Adult
blind,2002,7/9/02,Jul,28,190,2002_022,,,,,17:16,Feeding,313,2002.313,A,2002.313.A,hake,hake,1,36.5,KSB,,,,1716,1717,Unknown Adult
blind,2002,7/9/02,Jul,28,190,2002_022,,,,,17:33,Feeding,319,2002.319,B,2002.319.B,hake,hake,1.75,63.875,KSB,,,,1733,1733,Unknown Adult
blind,2002,7/9/02,Jul,28,190,2002_022,,,,,17:51,Feeding,313,2002.313,A,2002.313.A,hake,hake,0.75,27.375,KSB,,,,1751,1751,Unknown Adult
blind,2002,7/9/02,Jul,28,190,2002_022,,,,,17:55,Feeding,304,2002.304,A,2002.304.A,hake,hake,1.5,54.75,KSB,,,,1755,1755,Unknown Adult
blind,2002,7/9/02,Jul,28,190,2002_022,,,,,18:05,Feeding,319,2002.319,A,2002.319.A,hake,hake,1.25,45.625,KSB,,,,1805,1805,Unknown Adult
blind,2002,7/9/02,Jul,28,190,2002_022,,,,,18:06,Feeding,313,2002.313,A,2002.313.A,hake,hake,1.5,54.75,KSB,,,,1806,1806,Unknown Adult
blind,2002,7/9/02,Jul,28,190,2002_022,,,,,18:30,Feeding,313,2002.313,B,2002.313.B,hake,hake,1,36.5,KSB,,,,1830,1833,Unknown Adult
blind,2002,7/9/02,Jul,28,190,2002_022,,,,,18:40,end,,,,,,,,,KSB,,,,,,
blind,2002,7/10/02,Jul,28,191,2002_023,,120:00,120,6,11:05,start,153/313/319/309/303/304,,,,,,,,KSB,,,,,,
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,11:12,Feeding,309,2002.309,B,2002.309.B,hake,hake,1,36.5,KSB,,,,1112,1112,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,11:14,Feeding,153,2002.153,B,2002.153.B,hake,hake,1.75,63.875,KSB,,,,1114,1114,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,11:17,Feeding,319,2002.319,B,2002.319.B,sandlance,sandlance,3,109.5,KSB,,,,1117,1122,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,11:21,Feeding,313,2002.313,A,2002.313.A,hake,hake,1,36.5,KSB,,,,1121,1121,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,11:39,Feeding,304,2002.304,A,2002.304.A,silverside,silverside,0.75,27.375,KSB,,,,1139,1139,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,11:47,Feeding,313,2002.313,A,2002.313.A,hake,hake,1.25,45.625,KSB,,,,1147,1152,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,11:55,Feeding,304,2002.304,B,2002.304.B,sandlance,sandlance,1.5,54.75,KSB,,,,1155,1155,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,11:59,Feeding,304,2002.304,A,2002.304.A,sandlance,sandlance,1.25,45.625,KSB,,,,1159,1159,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,12:07,Feeding,303,2002.303,B,2002.303.B,unknown,unknown,0.75,27.375,KSB,,,,1207,1207,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,12:12,Feeding,303,2002.303,B,2002.303.B,sandlance,sandlance,2,73,KSB,,,,1212,1212,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,12:21,Feeding,304,2002.304,Unknown chick,,hake,hake,1,36.5,KSB,,,,1221,1221,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,12:22,Feeding,304,2002.304,C,2002.304.C,unknown fish,unknown fish,2,73,KSB,,,,1222,1222,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,12:25,Feeding,303,2002.303,A,2002.303.A,hake,hake,1,36.5,KSB,,,,1225,1225,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,12:58,Feeding,153,2002.153,B,2002.153.B,hake,hake,1.5,54.75,KSB,,,,1258,1258,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,12:59,Feeding,304,2002.304,A,2002.304.A,hake,hake,1,36.5,KSB,,,,1259,1259,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,13:01,Feeding,309,2002.309,A,2002.309.A,hake,hake,1.25,45.625,KSB,,,,1301,1301,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,13:01,Feeding,304,2002.304,Unknown chick,,sandlance,sandlance,1.5,54.75,KSB,,,,1301,1301,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,13:04,Feeding,304,2002.304,Unknown chick,,hake,hake,1.25,45.625,KSB,,,,1304,1304,Unknown Adult
blind,2002,7/10/02,Jul,28,191,2002_023,,,,,13:05,end,,,,,,,,,KSB,,,,,,
blind,2002,7/12/02,Jul,28,193,2002_024,,150:00,150,6,12:30,start,153/313/319/309/303/304,,,,,,,,KSB,,,,,,
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,12:30,Feeding,304,2002.304,B,2002.304.B,hake,hake,1.5,54.75,KSB,,,,1230,1230,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,12:37,Feeding,309,2002.309,B,2002.309.B,hake,hake,1.25,45.625,KSB,,,,1237,1238,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,13:22,Feeding,309,2002.309,A,2002.309.A,hake,hake,1.25,45.625,KSB,,,,1322,1323,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,13:22,Feeding,313,2002.313,A,2002.313.A,hake,hake,1.5,54.75,KSB,,,,1322,1323,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,13:41,Feeding,313,2002.313,B,2002.313.B,hake,hake,1.75,63.875,KSB,,,,1341,1341,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,13:48,Feeding,309,2002.309,B,2002.309.B,hake,hake,1.25,45.625,KSB,,,,1348,1348,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,13:50,Feeding,319,2002.319,B,2002.319.B,hake,hake,1,36.5,KSB,,,,1350,1350,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,14:10,Feeding,313,2002.313,B,2002.313.B,hake,hake,1,36.5,KSB,,,,1410,1410,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,14:22,Feeding,304,2002.304,Unknown chick,,hake,hake,1.25,45.625,KSB,,,,1422,1422,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,14:26,Feeding,309,2002.309,A,2002.309.A,hake,hake,1.5,54.75,KSB,,,,1426,1426,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,14:32,Feeding,153,2002.153,B,2002.153.B,hake,hake,1,36.5,KSB,,,,1432,1432,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,14:33,Feeding,304,2002.304,C,2002.304.C,butterfish,butterfish,1.25,45.625,KSB,,,,1433,1433,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,14:51,Feeding,153,2002.153,B,2002.153.B,hake,hake,1.5,54.75,KSB,,,,1451,1451,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,14:57,Feeding,313,2002.313,B,2002.313.B,hake,hake,1.25,45.625,KSB,,,,1457,1457,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,14:59,Feeding,304,2002.304,Unknown chick,,hake,hake,1.5,54.75,KSB,,,,1459,1459,Unknown Adult
blind,2002,7/12/02,Jul,28,193,2002_024,,,,,15:00,end,,,,,,,,,KSB,,,,,,
blind,2002,7/13/02,Jul,28,194,2002_025,,120:00,120,6,18:10,start,153/313/319/309/303/304,,,,,,,,KSB,,,,,,
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,18:10,Feeding,309,2002.309,A,2002.309.A,hake,hake,1,36.5,KSB,,,,1810,1810,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,18:18,Feeding,313,2002.313,B,2002.313.B,hake,hake,1.25,45.625,KSB,,,,1818,1818,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,18:22,Feeding,153,2002.153,A,2002.153.A,hake,hake,1.25,45.625,KSB,,,,1822,1822,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,18:36,Feeding,309,2002.309,B,2002.309.B,hake,hake,1,36.5,KSB,,,,1836,1836,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,18:37,Feeding,319,2002.319,B,2002.319.B,herring,herring,1.5,54.75,KSB,,,,1837,1837,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,18:38,Feeding,309,2002.309,B,2002.309.B,unknown fish,unknown fish,0.5,18.25,KSB,,,,1838,1838,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,18:50,Feeding,319,2002.319,B,2002.319.B,unknown fish,unknown fish,0.5,18.25,KSB,,,,1850,1850,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,18:57,Feeding,309,2002.309,A,2002.309.A,hake,hake,1,36.5,KSB,,,,1857,1857,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,18:57,Feeding,304,2002.304,Unknown chick,,hake,hake,1.75,63.875,KSB,,,,1857,1857,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,18:58,Feeding,303,2002.303,Unknown chick,,hake,hake,1.25,45.625,KSB,,,,1858,1858,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:03,Feeding,309,2002.309,A,2002.309.A,hake,hake,1,36.5,KSB,,,,1903,1903,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:08,Feeding,319,2002.319,B,2002.319.B,hake,hake,1,36.5,KSB,,,,1908,1908,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:09,Feeding,303,2002.303,Unknown chick,,hake,hake,1,36.5,KSB,,,,1909,1909,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:12,Feeding,319,2002.319,B,2002.319.B,hake,hake,1.25,45.625,KSB,,,,1912,1913,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:16,Feeding,304,2002.304,Unknown chick,,hake,hake,1,36.5,KSB,,,,1916,1917,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:16,Feeding,303,2002.303,Unknown chick,,unknown fish,unknown fish,0.5,18.25,KSB,,,,1916,1916,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:17,Feeding,303,2002.303,A,2002.303.A,hake,hake,1,36.5,KSB,,,,1917,1918,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:17,Feeding,319,2002.319,B,2002.319.B,unknown fish,unknown fish,0.5,18.25,KSB,,,,1917,1917,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:18,Feeding,153,2002.153,A,2002.153.A,hake,hake,1,36.5,KSB,,,,1918,1919,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:22,Feeding,153,2002.153,B,2002.153.B,hake,hake,1.5,54.75,KSB,,,,1922,1923,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:22,Feeding,304,2002.304,Unknown chick,,hake,hake,1.5,54.75,KSB,,,,1922,1922,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:24,Feeding,313,2002.313,A,2002.313.A,hake,hake,1.25,45.625,KSB,,,,1924,1924,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:25,Feeding,303,2002.303,Unknown chick,,unknown fish,unknown fish,0.75,27.375,KSB,,,,1925,1925,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:32,Feeding,319,2002.319,B,2002.319.B,hake,hake,0.75,27.375,KSB,,,,1932,1932,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:52,Feeding,313,2002.313,A,2002.313.A,butterfish,butterfish,1.5,54.75,KSB,,,,1952,1952,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:52,Feeding,304,2002.304,C,2002.304.C,butterfish,butterfish,1.25,45.625,KSB,,,,1952,1952,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:55,Feeding,303,2002.303,Unknown chick,,unknown fish,unknown fish,1,36.5,KSB,,,,1955,1955,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,19:55,Feeding,304,2002.304,Unknown chick,,unknown fish,unknown fish,1,36.5,KSB,,,,1955,1955,Unknown Adult
blind,2002,7/13/02,Jul,28,194,2002_025,,,,,20:10,end,,,,,,,,,KSB,,,,,,
blind,2002,7/14/02,Jul,29,195,2002_026,,180:00,180,6,14:05,start,153/313/319/309/303/304,,,,,,,,KSB,,,,,,
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,14:06,Feeding,309,2002.309,A,2002.309.A,hake,hake,1.5,54.75,KSB,,,,1406,1407,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,14:30,Feeding,303,2002.303,Unknown chick,,hake,hake,1.25,45.625,KSB,,,,1430,1430,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,14:34,Feeding,153,2002.153,B,2002.153.B,sandlance,sandlance,1.75,63.875,KSB,,,,1434,1434,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,14:57,Feeding,309,2002.309,A,2002.309.A,hake,hake,1,36.5,KSB,,,,1457,1457,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,14:57,Feeding,319,2002.319,A,2002.319.A,hake,hake,1,36.5,KSB,,,,1457,1457,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,15:01,Feeding,303,2002.303,Unknown chick,,hake,hake,0.75,27.375,KSB,,,,1501,1501,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,15:06,Feeding,304,2002.304,C,2002.304.C,hake,hake,1,36.5,KSB,,,,1506,1506,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,15:15,Feeding,153,2002.153,Unknown chick,,hake,hake,1.5,54.75,KSB,,,,1515,1515,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,15:17,Feeding,303,2002.303,Unknown chick,,hake,hake,1.25,45.625,KSB,,,,1517,1517,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,15:18,Feeding,309,2002.309,B,2002.309.B,hake,hake,1.5,54.75,KSB,,,,1518,1518,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,15:22,Feeding,303,2002.303,Unknown chick,,hake,hake,1.5,54.75,KSB,,,,1522,1522,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,15:24,Feeding,309,2002.309,A,2002.309.A,unknown fish,unknown fish,0.5,18.25,KSB,,,,1524,1524,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,15:33,Feeding,303,2002.303,Unknown chick,,unknown fish,unknown fish,0.75,27.375,KSB,,,,1533,1533,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,15:41,Feeding,153,2002.153,Unknown chick,,hake,hake,1.5,54.75,KSB,,,,1541,1541,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,15:44,Feeding,313,2002.313,Unknown chick,,hake,hake,1,36.5,KSB,,,,1544,1544,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,15:47,Feeding,304,2002.304,Unknown chick,,pipefish,pipefish,1.5,54.75,KSB,,,,1547,1547,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,16:03,Feeding,319,2002.319,Unknown chick,,hake,hake,1.75,63.875,KSB,,,,1603,1603,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,16:11,Feeding,304,2002.304,C,2002.304.C,hake,hake,1.5,54.75,KSB,,,,1611,1611,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,16:32,Feeding,313,2002.313,Unknown chick,,hake,hake,1.25,45.625,KSB,,,,1632,1632,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,16:39,Feeding,313,2002.313,Unknown chick,,hake,hake,1.5,54.75,KSB,,,,1639,1639,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,16:47,Feeding,309,2002.309,B,2002.309.B,hake,hake,1.25,45.625,KSB,,,,1647,1647,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,16:52,Feeding,153,2002.153,Unknown chick,,butterfish,butterfish,1.5,54.75,KSB,,,,1652,1653,Unknown Adult
blind,2002,7/14/02,Jul,29,195,2002_026,,,,,17:05,end,,,,,,,,,KSB,,,,,,
blind,2002,7/20/02,Jul,29,201,2002_027,,120:00,120,6,16:35,start,153/313/319/309/303/304,,,,,,,,KSB,,,,,,
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,16:35,Feeding,313,2002.313,Unknown chick,,hake,hake,2,73,KSB,,,,1635,1635,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,16:51,Feeding,303,2002.303,Unknown chick,,hake,hake,2,73,KSB,,,,1651,1652,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,16:53,Feeding,313,2002.313,Unknown chick,,hake,hake,1.5,54.75,KSB,,,,1653,1653,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,16:56,Feeding,153,2002.153,Unknown chick,,hake,hake,1,36.5,KSB,,,,1656,1659,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,16:58,Feeding,303,2002.303,Unknown chick,,hake,hake,1,36.5,KSB,,,,1658,1703,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,17:04,Feeding,304,2002.304,Unknown chick,,unknown fish,unknown fish,1,36.5,KSB,,,,1704,1704,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,17:05,Feeding,309,2002.309,A,2002.309.A,lumpfish,lumpfish,0.75,27.375,KSB,,,,1705,1705,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,17:34,Feeding,303,2002.303,A,2002.303.A,hake,hake,1,36.5,KSB,,,,1734,1734,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,17:38,Feeding,313,2002.313,Unknown chick,,hake,hake,1.25,45.625,KSB,,,,1738,1740,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,17:39,Feeding,313,2002.313,Unknown chick,,hake,hake,1.25,45.625,KSB,,,,1739,1739,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,17:46,Feeding,319,2002.319,B,2002.319.B,hake,hake,1,36.5,KSB,,,,1746,1746,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,17:51,Feeding,319,2002.319,B,2002.319.B,hake,hake,1.25,45.625,KSB,,,,1751,1752,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,18:02,Feeding,309,2002.309,Unknown chick,,hake,hake,0.75,27.375,KSB,,,,1802,1802,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,18:14,Feeding,153,2002.153,Unknown chick,,unknown fish,unknown fish,0.75,27.375,KSB,,,,1814,1814,Unknown Adult
blind,2002,7/20/02,Jul,29,201,2002_027,,,,,18:35,end,,,,,,,,,KSB,,,,,,
blind,2002,7/21/02,Jul,30,202,2002_028,,180:00,180,6,8:45,start,153/313/319/309/303/304,,,,,,,,KSB,,,,,,
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,8:56,Feeding,303,2002.303,Unknown chick,,unknown fish,unknown fish,0.5,18.25,KSB,,,,856,856,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,9:04,Feeding,309,2002.309,Unknown chick,,hake,hake,1,36.5,KSB,,,,904,904,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,9:10,Feeding,304,2002.304,Unknown chick,,unknown fish,unknown fish,0.75,27.375,KSB,,,,910,910,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,9:21,Feeding,319,2002.319,B,2002.319.B,hake,hake,1,36.5,KSB,,,,921,922,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,9:34,Feeding,153,2002.153,A,2002.153.A,unknown fish,unknown fish,0.5,18.25,KSB,,,,934,934,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,9:40,Feeding,303,2002.303,Unknown chick,,sandlance,sandlance,2,73,KSB,,,,940,940,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,10:06,Feeding,153,2002.153,Unknown chick,,herring,herring,1.75,63.875,KSB,,,,1006,1006,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,10:17,Feeding,304,2002.304,Unknown chick,,hake,hake,1.5,54.75,KSB,,,,1017,1017,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,10:18,Feeding,153,2002.153,Unknown chick,,unknown fish,unknown fish,0.5,18.25,KSB,,,,1018,1018,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,10:19,Feeding,319,2002.319,B,2002.319.B,unknown fish,unknown fish,0.5,18.25,KSB,,,,1019,1019,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,10:22,Feeding,304,2002.304,Unknown chick,,hake,hake,1.25,45.625,KSB,,,,1022,1022,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,10:54,Feeding,304,2002.304,Unknown chick,,hake,hake,1.5,54.75,KSB,,,,1054,1054,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,11:04,Feeding,153,2002.153,Unknown chick,,hake,hake,0.75,27.375,KSB,,,,1104,1104,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,11:08,Feeding,304,2002.304,Unknown chick,,sandlance,sandlance,2,73,KSB,,,,1108,1108,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,11:41,Feeding,153,2002.153,Unknown chick,,unknown fish,unknown fish,0.5,18.25,KSB,,,,1141,1141,Unknown Adult
blind,2002,7/21/02,Jul,30,202,2002_028,,,,,11:45,end,,,,,,,,,KSB,,,,,,
blind,2002,7/22/02,Jul,30,203,2002_029,,120:00,120,6,10:45,start,153/313/319/309/303/304,,,,,,,,KSB,,,,,,
blind,2002,7/22/02,Jul,30,203,2002_029,,,,,11:10,Feeding,304,2002.304,Unknown chick,,herring,herring,1.5,54.75,KSB,,,,1110,1110,Unknown Adult
blind,2002,7/22/02,Jul,30,203,2002_029,,,,,11:55,Feeding,313,2002.313,Unknown chick,,ant,invertebrate ,0.5,18.25,KSB,,,,1155,1155,Unknown Adult
blind,2002,7/22/02,Jul,30,203,2002_029,,,,,12:08,Feeding,313,2002.313,Unknown chick,,ant,invertebrate ,0.5,18.25,KSB,,,,1208,1208,Unknown Adult
blind,2002,7/22/02,Jul,30,203,2002_029,,,,,12:16,Feeding,309,2002.309,B,2002.309.B,unknown fish,unknown fish,0.75,27.375,KSB,,,,1216,1216,Unknown Adult
blind,2002,7/22/02,Jul,30,203,2002_029,,,,,12:33,Feeding,303,2002.303,Unknown chick,,herring,herring,1.25,45.625,KSB,,,,1233,1233,Unknown Adult
blind,2002,7/22/02,Jul,30,203,2002_029,,,,,12:38,Feeding,153,2002.153,Unknown chick,,dragonfly,invertebrate ,1.5,54.75,KSB,,,,1238,1239,Unknown Adult
blind,2002,7/22/02,Jul,30,203,2002_029,,,,,12:45,end,,,,,,,,,KSB,,,,,,
blind,2002,7/29/02,Jul,31,210,2002_030,,180:00,180,6,9:20,start,1423/1437/1390/1432/1385/1369,,,,,,,,KSB,,,,,,
blind,2002,7/29/02,Jul,31,210,2002_030,,,,,9:22,Feeding,1396,2002.1396,Unknown chick,,ant,invertebrate ,0.5,18.25,KSB,,,,922,922,Unknown Adult
blind,2002,7/29/02,Jul,31,210,2002_030,,,,,9:23,Feeding,1396,2002.1396,Unknown chick,,hake,hake,0.75,27.375,KSB,,,,923,923,Unknown Adult
